"","prolific_pid","modulo","id","session_id","responses","tp","tn","fp","fn","cumulative_pay","condition","incentive","trial","duration","positives","negatives","p_trial_id","block_id","block","trial_pay","selected_positives","alpha","payoff_trial","payoff_lower","payoff_upper","expected_over_optimal"
"37","5e3db42ae01a2602b2068256",13,201,"5e3ed1a4fb9ed5123bcb8fda","10,8,3",3,3,0,4,-1480,"ci","1",29,5.604,7,3,37,7,2,40,3,99,40,-6080,200,0.974367138990607
"38","5e3db42ae01a2602b2068256",13,202,"5e3ed1a4fb9ed5123bcb8fda","7,2,9,4",4,5,0,1,-1320,"ci","1",11,6.822,5,5,38,8,2,160,4,99,160,-10000,200,0.995980786197432
"39","5e3db42ae01a2602b2068256",13,203,"5e3ed1a4fb9ed5123bcb8fda","10,3,9,5",4,6,0,0,-1120,"ci","1",24,6.535,4,6,39,9,2,200,4,99,200,-11960,200,0.999917769920237
"40","5e3db42ae01a2602b2068256",13,204,"5e3ed1a4fb9ed5123bcb8fda","2,9,3,8",4,6,0,0,-920,"ci","1",6,7.251,4,6,40,10,2,200,4,99,200,-11960,200,0.999917769920237
"41","5e3db42ae01a2602b2068256",13,205,"5e3ed1a4fb9ed5123bcb8fda","null",0,5,0,5,-920,"ci","1",19,10.951,5,5,41,11,2,0,0,99,0,-10000,200,0.980296049406921
"42","5e3db42ae01a2602b2068256",13,206,"5e3ed1a4fb9ed5123bcb8fda","8,9",2,6,0,2,-800,"ci","1",1,6.383,4,6,42,12,2,120,2,99,120,-11960,200,0.993339363539183
"43","5e3db42ae01a2602b2068256",13,208,"5e3ed1a4fb9ed5123bcb8fda","1,2,3",3,5,0,2,-680,"ci","1",14,17.254,5,5,43,13,2,120,3,99,120,-10000,200,0.992059601999804
"44","5e3db42ae01a2602b2068256",13,210,"5e3ed1a4fb9ed5123bcb8fda","10,9,2,8,4,7",6,3,0,1,-520,"ci","1",27,11.835,7,3,44,14,2,160,6,99,160,-6080,200,0.99347237701003
"45","5e3db42ae01a2602b2068256",13,212,"5e3ed1a4fb9ed5123bcb8fda","2,5,4,10,6,8,7",7,2,0,1,-360,"ci","1",9,7.999,8,2,45,15,3,160,7,99,160,-4120,200,0.990511455681555
"46","5e3db42ae01a2602b2068256",13,213,"5e3ed1a4fb9ed5123bcb8fda","null",0,4,0,6,-400,"ci","1",22,7.051,6,4,46,16,3,-40,0,99,-40,-8040,200,0.970755976216479
"47","5e3db42ae01a2602b2068256",13,216,"5e3ed1a4fb9ed5123bcb8fda","4",1,7,0,2,-280,"ci","1",4,17.639,3,7,47,17,3,120,1,99,120,-13920,200,0.994263862332696
"48","5e3db42ae01a2602b2068256",13,218,"5e3ed1a4fb9ed5123bcb8fda","9,3",2,7,0,1,-120,"ci","1",17,7.667,3,7,48,18,3,160,2,99,160,-13920,200,0.997096522909142
"49","5e3db42ae01a2602b2068256",13,220,"5e3ed1a4fb9ed5123bcb8fda","4,9,3,1",4,6,0,0,80,"ci","1",30,13.919,4,6,49,19,3,200,4,99,200,-11960,200,0.999917769920237
"50","5e3db42ae01a2602b2068256",13,224,"5e3ed1a4fb9ed5123bcb8fda","4,9,5,3,8,7",5,4,1,0,-1720,"ci","1",12,9.283,5,5,50,20,3,-1800,6,99,-1800,-10000,200,0.803842760513675
"51","5e3db42ae01a2602b2068256",13,225,"5e3ed1a4fb9ed5123bcb8fda","10",1,5,0,4,-1680,"ci","1",25,12.535,5,5,51,21,3,40,1,99,40,-10000,200,0.984217233604549
"52","5e3db42ae01a2602b2068256",13,226,"5e3ed1a4fb9ed5123bcb8fda","null",0,5,0,5,-1680,"ci","1",7,8.533,5,5,52,22,3,0,0,99,0,-10000,200,0.980296049406921
"53","5e3db42ae01a2602b2068256",13,227,"5e3ed1a4fb9ed5123bcb8fda","9,4,6",3,5,0,2,-1560,"ci","1",20,10.344,5,5,53,23,3,120,3,99,120,-10000,200,0.992059601999804
"54","5e3db42ae01a2602b2068256",13,228,"5e3ed1a4fb9ed5123bcb8fda","2,9,5",3,4,0,3,-1480,"ci","1",2,7.575,6,4,54,24,3,80,3,99,80,-8040,200,0.985317315859726
"55","5e3db42ae01a2602b2068256",13,229,"5e3ed1a4fb9ed5123bcb8fda","5",1,9,0,0,-1280,"ci","1",15,7.347,1,9,55,25,3,200,1,99,200,-17840,200,0.999944570700072
"56","5e3db42ae01a2602b2068256",13,230,"5e3ed1a4fb9ed5123bcb8fda","10,7,6",2,3,1,4,-3240,"ci","1",28,11.28,6,4,56,26,3,-1960,3,99,-1960,-8040,200,0.737774541924524
"57","5e3db42ae01a2602b2068256",13,231,"5e3ed1a4fb9ed5123bcb8fda","10",1,4,0,5,-3240,"ci","1",10,5.935,6,4,57,27,3,0,1,99,0,-8040,200,0.975609756097561
"58","5e3db42ae01a2602b2068256",13,233,"5e3ed1a4fb9ed5123bcb8fda","3,5,6,7",4,5,0,1,-3080,"ci","1",23,4.878,5,5,58,28,3,160,4,99,160,-10000,200,0.995980786197432
"59","5e3db42ae01a2602b2068256",13,236,"5e3ed1a4fb9ed5123bcb8fda","6,5,9",3,3,0,4,-3040,"ci","1",5,15.237,7,3,59,29,3,40,3,99,40,-6080,200,0.974367138990607
"60","5e3db42ae01a2602b2068256",13,237,"5e3ed1a4fb9ed5123bcb8fda","6,5",1,7,1,1,-4880,"ci","1",18,4.873,2,8,60,30,3,-1840,2,99,-1840,-15880,200,0.873080032336297
"61","5e3db42ae01a2602b2068256",13,240,"5e3ed1a4fb9ed5123bcb8fda","5,8",2,1,0,7,-4960,"ci","5",13,12.99,9,1,61,1,3,-4960,2,19,-80,-560,200,0.630749014454665
"62","5e3db42ae01a2602b2068256",13,241,"5e3ed1a4fb9ed5123bcb8fda","3,6,5,1",4,3,0,3,-4880,"ci","5",26,6.922,7,3,62,2,3,80,4,19,80,-1280,200,0.918298446995273
"63","5e3db42ae01a2602b2068256",13,242,"5e3ed1a4fb9ed5123bcb8fda","5,3,7",3,6,0,1,-4720,"ci","5",8,12.298,4,6,63,3,3,160,3,19,160,-2360,200,0.983990628660679
"64","5e3db42ae01a2602b2068256",13,243,"5e3ed1a4fb9ed5123bcb8fda","10,5,2",2,7,1,0,-4920,"ci","5",21,7.515,2,8,64,4,3,-200,3,19,-200,-3080,200,0.877781164279183
"65","5e3db42ae01a2602b2068256",13,244,"5e3ed1a4fb9ed5123bcb8fda","10,2,8,3,5",4,5,1,0,-5120,"ci","5",3,6.039,4,6,65,5,3,-200,5,19,-200,-2360,200,0.843420538852011
"66","5e3db42ae01a2602b2068256",13,245,"5e3ed1a4fb9ed5123bcb8fda","null",0,2,0,8,-5240,"ci","5",16,7.777,8,2,66,6,3,-120,0,19,-120,-920,200,0.713648528099911
"67","5e3db42ae01a2602b2068256",13,246,"5e3ed1a4fb9ed5123bcb8fda","8,3,10",3,3,0,4,-5200,"ci","5",29,7.327,7,3,67,7,3,40,3,19,40,-1280,200,0.891289669142471
"68","5e3db42ae01a2602b2068256",13,247,"5e3ed1a4fb9ed5123bcb8fda","4,7,9,2",4,5,0,1,-5040,"ci","5",11,5.101,5,5,68,8,3,160,4,19,160,-2000,200,0.981372103589278
"69","5e3db42ae01a2602b2068256",13,249,"5e3ed1a4fb9ed5123bcb8fda","10,5,3,9",4,6,0,0,-4840,"ci","5",24,8.038,4,6,69,9,3,200,4,19,200,-2360,200,0.999609527528309
"70","5e3db42ae01a2602b2068256",13,251,"5e3ed1a4fb9ed5123bcb8fda","3,8,2,9",4,6,0,0,-4640,"ci","5",6,7.251,4,6,70,10,3,200,4,19,200,-2360,200,0.999609527528309
"71","5e3db42ae01a2602b2068256",13,252,"5e3ed1a4fb9ed5123bcb8fda","null",0,5,0,5,-4640,"ci","5",19,8.149,5,5,71,11,3,0,0,19,0,-2000,200,0.908677873693776
"72","5e3db42ae01a2602b2068256",13,253,"5e3ed1a4fb9ed5123bcb8fda","8,9",2,6,0,2,-4520,"ci","5",1,6.767,4,6,72,12,3,120,2,19,120,-2360,200,0.96837172979305
"73","5e3db42ae01a2602b2068256",13,254,"5e3ed1a4fb9ed5123bcb8fda","1,2,3",3,5,0,2,-4400,"ci","5",14,5.1,5,5,73,13,3,120,3,19,120,-2000,200,0.963198546115402
"74","5e3db42ae01a2602b2068256",13,256,"5e3ed1a4fb9ed5123bcb8fda","2,7,4,8,10,9",6,3,0,1,-4240,"ci","5",27,11.564,7,3,74,14,3,160,6,19,160,-1280,200,0.972316002700878
"75","5e3db42ae01a2602b2068256",13,257,"5e3ed1a4fb9ed5123bcb8fda","10,6,5,4,8,7,2",7,2,0,1,-4080,"ci","5",9,11.186,8,2,75,15,3,160,7,19,160,-920,200,0.96342551293488
"76","5e3db42ae01a2602b2068256",13,259,"5e3ed1a4fb9ed5123bcb8fda","null",0,4,0,6,-4120,"ci","5",22,9.17,6,4,76,16,4,-40,0,19,-40,-1640,200,0.86909288430201
"77","5e3db42ae01a2602b2068256",13,260,"5e3ed1a4fb9ed5123bcb8fda","4",1,7,0,2,-4000,"ci","5",4,13.558,3,7,77,17,4,120,1,19,120,-2720,200,0.972269770626498
"78","5e3db42ae01a2602b2068256",13,261,"5e3ed1a4fb9ed5123bcb8fda","9,3",2,7,0,1,-3840,"ci","5",17,6.953,3,7,78,18,4,160,2,19,160,-2720,200,0.985963711057857
"79","5e3db42ae01a2602b2068256",13,262,"5e3ed1a4fb9ed5123bcb8fda","4,1,9,3",4,6,0,0,-3640,"ci","5",30,6.862,4,6,79,19,4,200,4,19,200,-2360,200,0.999609527528309
"80","5e3db42ae01a2602b2068256",13,263,"5e3ed1a4fb9ed5123bcb8fda","9,7,4,5,8",4,4,1,1,-3880,"ci","5",12,9.774,5,5,80,20,4,-240,5,19,-240,-2000,200,0.799636528850522
"81","5e3db42ae01a2602b2068256",13,265,"5e3ed1a4fb9ed5123bcb8fda","10",1,5,0,4,-3840,"ci","5",25,9.806,5,5,81,21,4,40,1,19,40,-2000,200,0.926851431167651
"82","5e3db42ae01a2602b2068256",13,267,"5e3ed1a4fb9ed5123bcb8fda","null",0,5,0,5,-3840,"ci","5",7,6.52,5,5,82,22,4,0,0,19,0,-2000,200,0.908677873693776
"83","5e3db42ae01a2602b2068256",13,268,"5e3ed1a4fb9ed5123bcb8fda","9,4",2,5,0,3,-3760,"ci","5",20,9.861,5,5,83,23,4,80,2,19,80,-2000,200,0.945024988641527
"84","5e3db42ae01a2602b2068256",13,269,"5e3ed1a4fb9ed5123bcb8fda","5,9,2",3,4,0,3,-3680,"ci","5",2,6.998,6,4,84,24,4,80,3,19,80,-1640,200,0.934274850624661
"85","5e3db42ae01a2602b2068256",13,270,"5e3ed1a4fb9ed5123bcb8fda","5",1,9,0,0,-3480,"ci","5",15,8.469,1,9,85,25,4,200,1,19,200,-3440,200,0.999725350178522
"86","5e3db42ae01a2602b2068256",13,271,"5e3ed1a4fb9ed5123bcb8fda","7,10,6",2,3,1,4,-3840,"ci","5",28,4.628,6,4,86,26,4,-360,3,19,-360,-1640,200,0.695274307441608
"87","5e3db42ae01a2602b2068256",13,272,"5e3ed1a4fb9ed5123bcb8fda","10,6",2,4,0,4,-3800,"ci","5",10,8.471,6,4,87,27,4,40,2,19,40,-1640,200,0.91254752851711
"88","5e3db42ae01a2602b2068256",13,273,"5e3ed1a4fb9ed5123bcb8fda","3,7,6,5",4,5,0,1,-3640,"ci","5",23,7.39,5,5,88,28,4,160,4,19,160,-2000,200,0.981372103589278
"89","5e3db42ae01a2602b2068256",13,274,"5e3ed1a4fb9ed5123bcb8fda","5,6",2,3,0,5,-3640,"ci","5",5,6.778,7,3,89,29,4,0,2,19,0,-1280,200,0.864280891289669
"90","5e3db42ae01a2602b2068256",13,275,"5e3ed1a4fb9ed5123bcb8fda","6,5",1,7,1,1,-3880,"ci","5",18,9.738,2,8,90,30,4,-240,2,19,-240,-3080,200,0.86558975921975
"91","5d9f8573ce3daf0015e3e400",87,277,"5e3ef0208d66d9144c07c333","10,6",2,5,0,3,80,"ci","10",25,9.565,5,5,1,1,1,80,2,9,80,-1000,200,0.8992506244796
"92","5d9f8573ce3daf0015e3e400",87,278,"5e3ef0208d66d9144c07c333","10",1,5,0,4,120,"ci","10",19,14.561,5,5,2,2,1,40,1,9,40,-1000,200,0.865945045795171
"93","5d9f8573ce3daf0015e3e400",87,279,"5e3ef0208d66d9144c07c333","8,9,2,4,5",5,1,0,4,160,"ci","10",13,24.315,9,1,3,3,1,40,5,9,40,-360,200,0.71301247771836
"94","5d9f8573ce3daf0015e3e400",87,280,"5e3ef0208d66d9144c07c333","3",1,5,0,4,200,"ci","10",7,18.497,5,5,4,4,1,40,1,9,40,-1000,200,0.865945045795171
"95","5d9f8573ce3daf0015e3e400",87,281,"5e3ef0208d66d9144c07c333","9,8,2",2,5,1,2,120,"ci","10",1,8.962,4,6,5,5,1,-80,3,9,-80,-1160,200,0.793534166054372
"96","5d9f8573ce3daf0015e3e400",87,282,"5e3ef0208d66d9144c07c333","6,1,7,3,5",5,3,0,2,240,"ci","10",26,8.166,7,3,6,6,1,120,5,9,120,-680,200,0.908059023836549
"97","5d9f8573ce3daf0015e3e400",87,283,"5e3ef0208d66d9144c07c333","8,6,9,4,7",4,4,1,1,200,"ci","10",20,6.545,5,5,7,7,1,-40,5,9,-40,-1000,200,0.799333888426311
"98","5d9f8573ce3daf0015e3e400",87,284,"5e3ef0208d66d9144c07c333","1,2,3",3,5,0,2,320,"ci","10",14,5.171,5,5,8,8,1,120,3,9,120,-1000,200,0.93255620316403
"99","5d9f8573ce3daf0015e3e400",87,285,"5e3ef0208d66d9144c07c333","7,2,3,5",3,5,1,1,280,"ci","10",8,6.777,4,6,9,9,1,-40,4,9,-40,-1160,200,0.822924320352682
"100","5d9f8573ce3daf0015e3e400",87,286,"5e3ef0208d66d9144c07c333","9,5,2",3,4,0,3,360,"ci","10",2,6.243,6,4,10,10,1,80,3,9,80,-840,200,0.883765609990394
"101","5d9f8573ce3daf0015e3e400",87,287,"5e3ef0208d66d9144c07c333","4,8,10,9",4,3,0,3,440,"ci","10",27,7.356,7,3,11,11,1,80,4,9,80,-680,200,0.862656072644722
"102","5d9f8573ce3daf0015e3e400",87,288,"5e3ef0208d66d9144c07c333","10,5,2",2,7,1,0,440,"ci","10",21,5.871,2,8,12,12,1,0,3,9,0,-1480,200,0.880428316478287
"103","5d9f8573ce3daf0015e3e400",87,289,"5e3ef0208d66d9144c07c333","5",1,9,0,0,640,"ci","10",15,7.785,1,9,13,13,1,200,1,9,200,-1640,200,0.999456816947311
"104","5d9f8573ce3daf0015e3e400",87,290,"5e3ef0208d66d9144c07c333","6,4,8,2,7",5,2,0,3,720,"ci","10",9,12.119,8,2,14,14,1,80,5,9,80,-520,200,0.832177531206657
"105","5d9f8573ce3daf0015e3e400",87,291,"5e3ef0208d66d9144c07c333","5,8,2",3,6,0,1,880,"ci","10",3,6.558,4,6,15,15,1,160,3,9,160,-1160,200,0.969875091844232
"106","5d9f8573ce3daf0015e3e400",87,292,"5e3ef0208d66d9144c07c333","6",0,3,1,6,640,"ci","10",28,4.435,6,4,16,16,2,-240,1,9,-240,-840,200,0.576368876080692
"107","5d9f8573ce3daf0015e3e400",87,293,"5e3ef0208d66d9144c07c333","null",0,4,0,6,600,"ci","10",22,8.225,6,4,17,17,2,-40,0,9,-40,-840,200,0.768491834774256
"108","5d9f8573ce3daf0015e3e400",87,294,"5e3ef0208d66d9144c07c333","null",0,2,0,8,480,"ci","10",16,6.917,8,2,18,18,2,-120,0,9,-120,-520,200,0.554785020804438
"109","5d9f8573ce3daf0015e3e400",87,295,"5e3ef0208d66d9144c07c333","10",1,4,0,5,480,"ci","10",10,5.311,6,4,19,19,2,0,1,9,0,-840,200,0.806916426512968
"110","5d9f8573ce3daf0015e3e400",87,296,"5e3ef0208d66d9144c07c333","4",1,7,0,2,600,"ci","10",4,4.873,3,7,20,20,2,120,1,9,120,-1320,200,0.946745562130177
"111","5d9f8573ce3daf0015e3e400",87,297,"5e3ef0208d66d9144c07c333","3,8,10",3,3,0,4,640,"ci","10",29,5.117,7,3,21,21,2,40,3,9,40,-680,200,0.817253121452894
"112","5d9f8573ce3daf0015e3e400",87,298,"5e3ef0208d66d9144c07c333","3,7,5",3,5,0,2,760,"ci","10",23,5.586,5,5,22,22,2,120,3,9,120,-1000,200,0.93255620316403
"113","5d9f8573ce3daf0015e3e400",87,299,"5e3ef0208d66d9144c07c333","9,3",2,7,0,1,920,"ci","10",17,10.915,3,7,23,23,2,160,2,9,160,-1320,200,0.973044049967127
"114","5d9f8573ce3daf0015e3e400",87,300,"5e3ef0208d66d9144c07c333","2,9,4,7",4,5,0,1,1080,"ci","10",11,6.605,5,5,24,24,2,160,4,9,160,-1000,200,0.96586178184846
"115","5d9f8573ce3daf0015e3e400",87,301,"5e3ef0208d66d9144c07c333","5",1,3,0,6,1040,"ci","10",5,4.105,7,3,25,25,2,-40,1,9,-40,-680,200,0.726447219069239
"116","5d9f8573ce3daf0015e3e400",87,302,"5e3ef0208d66d9144c07c333","1,9,4",3,6,0,1,1200,"ci","10",30,4.815,4,6,26,26,2,160,3,9,160,-1160,200,0.969875091844232
"117","5d9f8573ce3daf0015e3e400",87,303,"5e3ef0208d66d9144c07c333","3,5,9",3,6,0,1,1360,"ci","10",24,5.398,4,6,27,27,2,160,3,9,160,-1160,200,0.969875091844232
"118","5d9f8573ce3daf0015e3e400",87,304,"5e3ef0208d66d9144c07c333","6",0,7,1,2,1280,"ci","10",18,4.202,2,8,28,28,2,-80,1,9,-80,-1480,200,0.83283759666865
"119","5d9f8573ce3daf0015e3e400",87,305,"5e3ef0208d66d9144c07c333","8,4",2,5,0,3,1360,"ci","10",12,6.051,5,5,29,29,2,80,2,9,80,-1000,200,0.8992506244796
"120","5d9f8573ce3daf0015e3e400",87,306,"5e3ef0208d66d9144c07c333","2,8,3",3,6,0,1,1520,"ci","10",6,4.485,4,6,30,30,2,160,3,9,160,-1160,200,0.969875091844232
"121","5d9f8573ce3daf0015e3e400",87,307,"5e3ef0208d66d9144c07c333","null",0,5,0,5,1520,"ci","5",25,5.854,5,5,31,1,2,1520,0,19,0,-2000,200,0.908677873693776
"122","5d9f8573ce3daf0015e3e400",87,308,"5e3ef0208d66d9144c07c333","null",0,5,0,5,1520,"ci","5",19,6.468,5,5,32,2,2,0,0,19,0,-2000,200,0.908677873693776
"123","5d9f8573ce3daf0015e3e400",87,309,"5e3ef0208d66d9144c07c333","8",1,1,0,8,1400,"ci","5",13,5.533,9,1,33,3,2,-120,1,19,-120,-560,200,0.578186596583443
"124","5d9f8573ce3daf0015e3e400",87,310,"5e3ef0208d66d9144c07c333","null",0,5,0,5,1400,"ci","5",7,6.12,5,5,34,4,2,0,0,19,0,-2000,200,0.908677873693776
"125","5d9f8573ce3daf0015e3e400",87,311,"5e3ef0208d66d9144c07c333","9,8",2,6,0,2,1520,"ci","5",1,7.857,4,6,35,5,2,120,2,19,120,-2360,200,0.96837172979305
"126","5d9f8573ce3daf0015e3e400",87,312,"5e3ef0208d66d9144c07c333","3",1,3,0,6,1480,"ci","5",26,4.497,7,3,36,6,2,-40,1,19,-40,-1280,200,0.837272113436867
"127","5d9f8573ce3daf0015e3e400",87,313,"5e3ef0208d66d9144c07c333","9",1,5,0,4,1520,"ci","5",20,2.716,5,5,37,7,2,40,1,19,40,-2000,200,0.926851431167651
"128","5d9f8573ce3daf0015e3e400",87,314,"5e3ef0208d66d9144c07c333","null",0,5,0,5,1520,"ci","5",14,3.467,5,5,38,8,2,0,0,19,0,-2000,200,0.908677873693776
"129","5d9f8573ce3daf0015e3e400",87,315,"5e3ef0208d66d9144c07c333","7",1,6,0,3,1600,"ci","5",8,5.335,4,6,39,9,2,80,1,19,80,-2360,200,0.95275283092542
"130","5d9f8573ce3daf0015e3e400",87,316,"5e3ef0208d66d9144c07c333","9,5",2,4,0,4,1640,"ci","5",2,5.629,6,4,40,10,2,40,2,19,40,-1640,200,0.91254752851711
"131","5d9f8573ce3daf0015e3e400",87,317,"5e3ef0208d66d9144c07c333","7,8,4,10",4,3,0,3,1720,"ci","5",27,5.244,7,3,41,11,2,80,4,19,80,-1280,200,0.918298446995273
"132","5d9f8573ce3daf0015e3e400",87,318,"5e3ef0208d66d9144c07c333","5,10",2,8,0,0,1920,"ci","5",21,3.758,2,8,42,12,2,200,2,19,200,-3080,200,0.999695214873514
"133","5d9f8573ce3daf0015e3e400",87,319,"5e3ef0208d66d9144c07c333","5",1,9,0,0,2120,"ci","5",15,4.817,1,9,43,13,2,200,1,19,200,-3440,200,0.999725350178522
"134","5d9f8573ce3daf0015e3e400",87,320,"5e3ef0208d66d9144c07c333","8,6,2,7,5",5,2,0,3,2200,"ci","5",9,6.203,8,2,44,14,2,80,5,19,80,-920,200,0.892060660124888
"135","5d9f8573ce3daf0015e3e400",87,321,"5e3ef0208d66d9144c07c333","8,2,3",3,6,0,1,2360,"ci","5",3,4.53,4,6,45,15,3,160,3,19,160,-2360,200,0.983990628660679
"136","5d9f8573ce3daf0015e3e400",87,322,"5e3ef0208d66d9144c07c333","6",0,3,1,6,1920,"ci","5",28,6.335,6,4,46,16,3,-440,1,19,-440,-1640,200,0.651819663226507
"137","5d9f8573ce3daf0015e3e400",87,323,"5e3ef0208d66d9144c07c333","null",0,4,0,6,1880,"ci","5",22,6.115,6,4,47,17,3,-40,0,19,-40,-1640,200,0.86909288430201
"138","5d9f8573ce3daf0015e3e400",87,324,"5e3ef0208d66d9144c07c333","null",0,2,0,8,1760,"ci","5",16,6.922,8,2,48,18,3,-120,0,19,-120,-920,200,0.713648528099911
"139","5d9f8573ce3daf0015e3e400",87,325,"5e3ef0208d66d9144c07c333","10",1,4,0,5,1760,"ci","5",10,3.702,6,4,49,19,3,0,1,19,0,-1640,200,0.89082020640956
"140","5d9f8573ce3daf0015e3e400",87,326,"5e3ef0208d66d9144c07c333","4",1,7,0,2,1880,"ci","5",4,6.632,3,7,50,20,3,120,1,19,120,-2720,200,0.972269770626498
"141","5d9f8573ce3daf0015e3e400",87,327,"5e3ef0208d66d9144c07c333","3,8,10",3,3,0,4,1920,"ci","5",29,5.388,7,3,51,21,3,40,3,19,40,-1280,200,0.891289669142471
"142","5d9f8573ce3daf0015e3e400",87,328,"5e3ef0208d66d9144c07c333","3,5,7",3,5,0,2,2040,"ci","5",23,4.719,5,5,52,22,3,120,3,19,120,-2000,200,0.963198546115402
"143","5d9f8573ce3daf0015e3e400",87,329,"5e3ef0208d66d9144c07c333","9",1,7,0,2,2160,"ci","5",17,5.885,3,7,53,23,3,120,1,19,120,-2720,200,0.972269770626498
"144","5d9f8573ce3daf0015e3e400",87,330,"5e3ef0208d66d9144c07c333","9,2,7",3,5,0,2,2280,"ci","5",11,5.402,5,5,54,24,3,120,3,19,120,-2000,200,0.963198546115402
"145","5d9f8573ce3daf0015e3e400",87,331,"5e3ef0208d66d9144c07c333","5",1,3,0,6,2240,"ci","5",5,4.165,7,3,55,25,3,-40,1,19,-40,-1280,200,0.837272113436867
"146","5d9f8573ce3daf0015e3e400",87,332,"5e3ef0208d66d9144c07c333","1,4,9",3,6,0,1,2400,"ci","5",30,5.492,4,6,56,26,3,160,3,19,160,-2360,200,0.983990628660679
"147","5d9f8573ce3daf0015e3e400",87,333,"5e3ef0208d66d9144c07c333","3,5,9,10",4,6,0,0,2600,"ci","5",24,7.069,4,6,57,27,3,200,4,19,200,-2360,200,0.999609527528309
"148","5d9f8573ce3daf0015e3e400",87,334,"5e3ef0208d66d9144c07c333","6",0,7,1,2,2320,"ci","5",18,4.586,2,8,58,28,3,-280,1,19,-280,-3080,200,0.853398354160317
"149","5d9f8573ce3daf0015e3e400",87,335,"5e3ef0208d66d9144c07c333","4,7,8,9",4,5,0,1,2480,"ci","5",12,6.175,5,5,59,29,3,160,4,19,160,-2000,200,0.981372103589278
"150","5d9f8573ce3daf0015e3e400",87,336,"5e3ef0208d66d9144c07c333","2,3,9,8",4,6,0,0,2680,"ci","5",6,4.455,4,6,60,30,3,200,4,19,200,-2360,200,0.999609527528309
"151","5d9f8573ce3daf0015e3e400",87,337,"5e3ef0208d66d9144c07c333","null",0,5,0,5,2680,"ci","1",25,2.853,5,5,61,1,3,2680,0,99,0,-10000,200,0.980296049406921
"152","5d9f8573ce3daf0015e3e400",87,338,"5e3ef0208d66d9144c07c333","null",0,5,0,5,2680,"ci","1",19,2.744,5,5,62,2,3,0,0,99,0,-10000,200,0.980296049406921
"153","5d9f8573ce3daf0015e3e400",87,339,"5e3ef0208d66d9144c07c333","null",0,1,0,9,2520,"ci","1",13,4.026,9,1,63,3,3,-160,0,99,-160,-2160,200,0.847098686997035
"154","5d9f8573ce3daf0015e3e400",87,340,"5e3ef0208d66d9144c07c333","null",0,5,0,5,2520,"ci","1",7,2.303,5,5,64,4,3,0,0,99,0,-10000,200,0.980296049406921
"155","5d9f8573ce3daf0015e3e400",87,341,"5e3ef0208d66d9144c07c333","8",1,6,0,3,2600,"ci","1",1,3.371,4,6,65,5,3,80,1,99,80,-11960,200,0.990050160348656
"156","5d9f8573ce3daf0015e3e400",87,342,"5e3ef0208d66d9144c07c333","3",1,3,0,6,2560,"ci","1",26,5.268,7,3,66,6,3,-40,1,99,-40,-6080,200,0.961630313644324
"157","5d9f8573ce3daf0015e3e400",87,343,"5e3ef0208d66d9144c07c333","null",0,5,0,5,2560,"ci","1",20,4.009,5,5,67,7,3,0,0,99,0,-10000,200,0.980296049406921
"158","5d9f8573ce3daf0015e3e400",87,344,"5e3ef0208d66d9144c07c333","null",0,5,0,5,2560,"ci","1",14,2.634,5,5,68,8,3,0,0,99,0,-10000,200,0.980296049406921
"159","5d9f8573ce3daf0015e3e400",87,345,"5e3ef0208d66d9144c07c333","5",1,6,0,3,2640,"ci","1",8,3.482,4,6,69,9,3,80,1,99,80,-11960,200,0.990050160348656
"160","5d9f8573ce3daf0015e3e400",87,346,"5e3ef0208d66d9144c07c333","null",0,4,0,6,2600,"ci","1",2,4.106,6,4,70,10,3,-40,0,99,-40,-8040,200,0.970755976216479
"161","5d9f8573ce3daf0015e3e400",87,347,"5e3ef0208d66d9144c07c333","8,4",2,3,0,5,2600,"ci","1",27,4.353,7,3,71,11,3,0,2,99,0,-6080,200,0.967998726317465
"162","5d9f8573ce3daf0015e3e400",87,348,"5e3ef0208d66d9144c07c333","5",1,8,0,1,2760,"ci","1",21,5.484,2,8,72,12,3,160,1,99,160,-15880,200,0.997450407312978
"163","5d9f8573ce3daf0015e3e400",87,349,"5e3ef0208d66d9144c07c333","null",0,9,0,1,2920,"ci","1",15,5.181,1,9,73,13,3,160,0,99,160,-17840,200,0.997727398702954
"164","5d9f8573ce3daf0015e3e400",87,350,"5e3ef0208d66d9144c07c333","7,8,6",3,2,0,5,2920,"ci","1",9,7.272,8,2,74,14,3,0,3,99,0,-4120,200,0.9534829900486
"165","5d9f8573ce3daf0015e3e400",87,351,"5e3ef0208d66d9144c07c333","null",0,6,0,4,2960,"ci","1",3,5.492,4,6,75,15,3,40,0,99,40,-11960,200,0.986760957158128
"166","5d9f8573ce3daf0015e3e400",87,352,"5e3ef0208d66d9144c07c333","null",0,4,0,6,2920,"ci","1",28,7.242,6,4,76,16,4,-40,0,99,-40,-8040,200,0.970755976216479
"167","5d9f8573ce3daf0015e3e400",87,353,"5e3ef0208d66d9144c07c333","null",0,4,0,6,2880,"ci","1",22,3.573,6,4,77,17,4,-40,0,99,-40,-8040,200,0.970755976216479
"168","5d9f8573ce3daf0015e3e400",87,354,"5e3ef0208d66d9144c07c333","null",0,2,0,8,2760,"ci","1",16,2.787,8,2,78,18,4,-120,0,99,-120,-4120,200,0.925711640823883
