"prolific_pid","condition","trial","p_trial_id","alpha","block_id","block","beta","f1"
"5e2ce1ff32129c311147fb0f","rawdata",14,2,"0.1",2,1,1,0.571428571428571
"5e2ce1ff32129c311147fb0f","rawdata",21,3,"0.1",3,1,1,1
"5e3dc654f0cb0004178c62dd","rawdata",29,14,"0.1",14,1,1,0.857142857142857
"59d40cd1c732930001d8896c","rawdata",5,11,"0.1",11,1,1,0.615384615384615
"5e3dc654f0cb0004178c62dd","rawdata",20,15,"0.1",15,1,1,0.285714285714286
"5e2ce1ff32129c311147fb0f","rawdata",28,4,"0.1",4,1,1,0.444444444444444
"59d40cd1c732930001d8896c","rawdata",28,12,"0.1",12,1,1,0.444444444444444
"5e3dc654f0cb0004178c62dd","rawdata",11,16,"0.1",16,1,1,0.888888888888889
"5c9cc12096cb340017b7321f","rawdata",16,61,"0.1",1,3,1,0.4
"5e2ce1ff32129c311147fb0f","rawdata",4,5,"0.1",5,1,1,0.666666666666667
"5c9cc12096cb340017b7321f","rawdata",1,62,"0.1",2,3,1,0.571428571428571
"5c9cc12096cb340017b7321f","rawdata",17,63,"0.1",3,3,1,0.333333333333333
"59d40cd1c732930001d8896c","rawdata",20,13,"0.1",13,1,1,0.25
"5e2ce1ff32129c311147fb0f","rawdata",11,6,"0.1",6,1,1,0.333333333333333
"5e3dc654f0cb0004178c62dd","rawdata",2,17,"0.1",17,1,1,0.666666666666667
"58a1e0d2e6afe00001d34eb5","rawdata",13,31,"0.1",1,2,1,0.2
"5c9cc12096cb340017b7321f","rawdata",2,64,"0.1",4,3,1,0.5
"5c9cc12096cb340017b7321f","rawdata",18,65,"0.1",5,3,1,0.5
"5e2ce1ff32129c311147fb0f","rawdata",18,7,"0.1",7,1,1,0
"5e3dc654f0cb0004178c62dd","rawdata",24,18,"0.1",18,1,1,0.75
"58a1e0d2e6afe00001d34eb5","rawdata",26,32,"0.1",2,2,1,0.444444444444444
"5c9cc12096cb340017b7321f","rawdata",3,66,"0.1",6,3,1,0.888888888888889
"59d40cd1c732930001d8896c","rawdata",12,14,"0.1",14,1,1,0.75
"58a1e0d2e6afe00001d34eb5","rawdata",8,33,"0.1",3,2,1,0.4
"5c9cc12096cb340017b7321f","rawdata",19,67,"0.1",7,3,1,0.25
"5e2ce1ff32129c311147fb0f","rawdata",25,8,"0.1",8,1,1,0.666666666666667
"58a1e0d2e6afe00001d34eb5","rawdata",21,34,"0.1",4,2,1,1
"5c9cc12096cb340017b7321f","rawdata",4,68,"0.1",8,3,1,0.5
"5e3dc654f0cb0004178c62dd","rawdata",15,19,"0.1",19,1,1,1
"59d40cd1c732930001d8896c","rawdata",4,15,"0.1",15,1,1,0
"58a1e0d2e6afe00001d34eb5","rawdata",3,35,"0.1",5,2,1,0.857142857142857
"5c9cc12096cb340017b7321f","rawdata",20,69,"0.1",9,3,1,0.25
"5e2ce1ff32129c311147fb0f","rawdata",1,9,"0.1",9,1,1,0.571428571428571
"5dead51bb48fa7200b3d0dd8","rawdata",15,6,"0.1",6,1,1,0.4
"5c9cc12096cb340017b7321f","rawdata",5,70,"0.1",10,3,1,0.444444444444444
"58a1e0d2e6afe00001d34eb5","rawdata",16,36,"0.1",6,2,1,0
"5e2ce1ff32129c311147fb0f","rawdata",8,10,"0.1",10,1,1,0.666666666666667
"5c9cc12096cb340017b7321f","rawdata",21,71,"0.1",11,3,1,0.8
"58a1e0d2e6afe00001d34eb5","rawdata",29,37,"0.1",7,2,1,0.444444444444444
"59d40cd1c732930001d8896c","rawdata",27,16,"0.1",16,1,1,0.6
"5e3dc654f0cb0004178c62dd","rawdata",6,20,"0.1",20,1,1,1
"5c9cc12096cb340017b7321f","rawdata",6,72,"0.1",12,3,1,0.888888888888889
"5e2ce1ff32129c311147fb0f","rawdata",15,11,"0.1",11,1,1,0.666666666666667
"58a1e0d2e6afe00001d34eb5","rawdata",11,38,"0.1",8,2,1,0.333333333333333
"5c9cc12096cb340017b7321f","rawdata",22,73,"0.1",13,3,1,0.285714285714286
"59d40cd1c732930001d8896c","rawdata",19,17,"0.1",17,1,1,0.285714285714286
"5e3dc654f0cb0004178c62dd","rawdata",28,21,"0.1",21,1,1,0.444444444444444
"58a1e0d2e6afe00001d34eb5","rawdata",24,39,"0.1",9,2,1,0.4
"5e2ce1ff32129c311147fb0f","rawdata",22,12,"0.1",12,1,1,0.25
"5c9cc12096cb340017b7321f","rawdata",7,74,"0.1",14,3,1,0.333333333333333
"5c9cc12096cb340017b7321f","rawdata",23,75,"0.1",15,3,1,0.75
"5dead51bb48fa7200b3d0dd8","rawdata",2,7,"0.1",7,1,1,0.714285714285714
"58a1e0d2e6afe00001d34eb5","rawdata",6,40,"0.1",10,2,1,0.666666666666667
"5e2ce1ff32129c311147fb0f","rawdata",29,13,"0.1",13,1,1,0.444444444444444
"59d40cd1c732930001d8896c","rawdata",11,18,"0.1",18,1,1,0.75
"5e3dc654f0cb0004178c62dd","rawdata",19,22,"0.1",22,1,1,0.285714285714286
"5c9cc12096cb340017b7321f","rawdata",8,76,"0.1",16,3,1,0.571428571428571
"58a1e0d2e6afe00001d34eb5","rawdata",19,41,"0.1",11,2,1,0.333333333333333
"5e2ce1ff32129c311147fb0f","rawdata",5,14,"0.1",14,1,1,0.25
"5dead51bb48fa7200b3d0dd8","rawdata",20,8,"0.1",8,1,1,0.833333333333333
"58a1e0d2e6afe00001d34eb5","rawdata",1,42,"0.1",12,2,1,0.4
"5c9cc12096cb340017b7321f","rawdata",24,77,"0.1",17,3,1,1
"5e2ce1ff32129c311147fb0f","rawdata",12,15,"0.1",15,1,1,0.571428571428571
"58a1e0d2e6afe00001d34eb5","rawdata",14,43,"0.1",13,2,1,0
"59d40cd1c732930001d8896c","rawdata",3,19,"0.1",19,1,1,0.888888888888889
"5c9cc12096cb340017b7321f","rawdata",9,78,"0.1",18,3,1,0.933333333333333
"5e2ce1ff32129c311147fb0f","rawdata",19,16,"0.1",16,1,1,0
"5c9cc12096cb340017b7321f","rawdata",25,79,"0.1",19,3,1,0
"58a1e0d2e6afe00001d34eb5","rawdata",27,44,"0.1",14,2,1,0.6
"5e2ce1ff32129c311147fb0f","rawdata",26,17,"0.1",17,1,1,0.6
"5c9cc12096cb340017b7321f","rawdata",10,80,"0.1",20,3,1,0.285714285714286
"58a1e0d2e6afe00001d34eb5","rawdata",9,45,"0.1",15,2,1,0.666666666666667
"59d40cd1c732930001d8896c","rawdata",26,20,"0.1",20,1,1,0.727272727272727
"5dead51bb48fa7200b3d0dd8","rawdata",7,9,"0.1",9,1,1,0.727272727272727
"5e3dc654f0cb0004178c62dd","rawdata",10,23,"0.1",23,1,1,0.285714285714286
"5c9cc12096cb340017b7321f","rawdata",26,81,"0.1",21,3,1,0.727272727272727
"58a1e0d2e6afe00001d34eb5","rawdata",22,46,"0.1",16,2,1,0
"5c9cc12096cb340017b7321f","rawdata",11,82,"0.1",22,3,1,0.666666666666667
"58a1e0d2e6afe00001d34eb5","rawdata",4,47,"0.1",17,2,1,0
"5c9cc12096cb340017b7321f","rawdata",27,83,"0.1",23,3,1,0.727272727272727
"5e3dc654f0cb0004178c62dd","rawdata",1,24,"0.1",24,1,1,0.666666666666667
"5dead51bb48fa7200b3d0dd8","rawdata",25,10,"0.1",10,1,1,0.6
"5c9cc12096cb340017b7321f","rawdata",12,84,"0.1",24,3,1,1
"58a1e0d2e6afe00001d34eb5","rawdata",17,48,"0.1",18,2,1,0.5
"5e2ce1ff32129c311147fb0f","rawdata",2,18,"0.1",18,1,1,0.666666666666667
"59d40cd1c732930001d8896c","rawdata",18,21,"0.1",21,1,1,0.8
"5c9cc12096cb340017b7321f","rawdata",28,85,"0.1",25,3,1,0.444444444444444
"5e3dc654f0cb0004178c62dd","rawdata",23,25,"0.1",25,1,1,0.571428571428571
"5c9cc12096cb340017b7321f","rawdata",13,86,"0.1",26,3,1,0.363636363636364
"5e2ce1ff32129c311147fb0f","rawdata",9,19,"0.1",19,1,1,0.769230769230769
"5e2ce1ff32129c311147fb0f","rawdata",16,20,"0.1",20,1,1,0
"58a1e0d2e6afe00001d34eb5","rawdata",30,49,"0.1",19,2,1,0.666666666666667
"5c9cc12096cb340017b7321f","rawdata",29,87,"0.1",27,3,1,0.6
"59d40cd1c732930001d8896c","rawdata",10,22,"0.1",22,1,1,0.285714285714286
"5e3dc654f0cb0004178c62dd","rawdata",14,26,"0.1",26,1,1,0.571428571428571
"5c9cc12096cb340017b7321f","rawdata",14,88,"0.1",28,3,1,0.571428571428571
"5e2ce1ff32129c311147fb0f","rawdata",23,21,"0.1",21,1,1,0.6
"5c9cc12096cb340017b7321f","rawdata",30,89,"0.1",29,3,1,0.4
"5e2ce1ff32129c311147fb0f","rawdata",30,22,"0.1",22,1,1,0.4
"5c9cc12096cb340017b7321f","rawdata",15,90,"0.1",30,3,1,0.666666666666667
"5dead51bb48fa7200b3d0dd8","rawdata",12,11,"0.1",11,1,1,0.909090909090909
"5e3dc654f0cb0004178c62dd","rawdata",5,27,"0.1",27,1,1,0.4
"58a1e0d2e6afe00001d34eb5","rawdata",12,50,"0.1",20,2,1,0.571428571428571
"58a1e0d2e6afe00001d34eb5","rawdata",25,51,"0.1",21,2,1,0
"5e3dc654f0cb0004178c62dd","rawdata",27,28,"0.1",28,1,1,0.833333333333333
"5dead51bb48fa7200b3d0dd8","rawdata",30,12,"0.1",12,1,1,0.727272727272727
"58a1e0d2e6afe00001d34eb5","rawdata",7,52,"0.1",22,2,1,0
"59d40cd1c732930001d8896c","rawdata",2,23,"0.1",23,1,1,0.666666666666667
"58a1e0d2e6afe00001d34eb5","rawdata",20,53,"0.1",23,2,1,0
"5e3dc654f0cb0004178c62dd","rawdata",18,29,"0.1",29,1,1,0
"58a1e0d2e6afe00001d34eb5","rawdata",2,54,"0.1",24,2,1,0.285714285714286
"59d40cd1c732930001d8896c","rawdata",25,24,"0.1",24,1,1,0
"5dead51bb48fa7200b3d0dd8","rawdata",17,13,"0.1",13,1,1,0.5
"58a1e0d2e6afe00001d34eb5","rawdata",15,55,"0.1",25,2,1,0
"5e3dc654f0cb0004178c62dd","rawdata",9,30,"0.1",30,1,1,0.857142857142857
"58a1e0d2e6afe00001d34eb5","rawdata",28,56,"0.1",26,2,1,0.285714285714286
"59d40cd1c732930001d8896c","rawdata",17,25,"0.1",25,1,1,0.8
"5e2ce1ff32129c311147fb0f","rawdata",6,23,"0.1",23,1,1,0.666666666666667
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",16,61,"0.1",1,3,1,0.4
"58a1e0d2e6afe00001d34eb5","rawdata",10,57,"0.1",27,2,1,0
"5e2ce1ff32129c311147fb0f","rawdata",13,24,"0.1",24,1,1,0.363636363636364
"58a1e0d2e6afe00001d34eb5","rawdata",23,58,"0.1",28,2,1,0.333333333333333
"5dead51bb48fa7200b3d0dd8","rawdata",4,14,"0.1",14,1,1,0.444444444444444
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",1,62,"0.1",2,3,1,0.571428571428571
"59d40cd1c732930001d8896c","rawdata",9,26,"0.1",26,1,1,0.769230769230769
"58a1e0d2e6afe00001d34eb5","rawdata",5,59,"0.1",29,2,1,0.25
"5e2ce1ff32129c311147fb0f","rawdata",20,25,"0.1",25,1,1,0.25
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",17,63,"0.1",3,3,1,0.4
"58a1e0d2e6afe00001d34eb5","rawdata",18,60,"0.1",30,2,1,0.666666666666667
"5e2ce1ff32129c311147fb0f","rawdata",27,26,"0.1",26,1,1,0.444444444444444
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",2,64,"0.1",4,3,1,0.666666666666667
"5e2ce1ff32129c311147fb0f","rawdata",3,27,"0.1",27,1,1,0.857142857142857
"5e2ce1ff32129c311147fb0f","rawdata",10,28,"0.1",28,1,1,0.285714285714286
"59d40cd1c732930001d8896c","rawdata",1,27,"0.1",27,1,1,0.666666666666667
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",18,65,"0.1",5,3,1,0.4
"5e2ce1ff32129c311147fb0f","rawdata",17,29,"0.1",29,1,1,0.5
"5e35005b59b1364c22aefd7a","rawdata",22,23,"0.1",1,1,1,0
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",3,66,"0.1",6,3,1,0.75
"5dead51bb48fa7200b3d0dd8","rawdata",22,15,"0.1",15,1,1,0.6
"59d40cd1c732930001d8896c","rawdata",24,28,"0.1",28,1,1,0.857142857142857
"5e35005b59b1364c22aefd7a","rawdata",27,24,"0.1",2,1,1,0.6
"5e2ce1ff32129c311147fb0f","rawdata",24,30,"0.1",30,1,1,0.666666666666667
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",19,67,"0.1",7,3,1,0.5
"5dcc499cb88ed1000ad81605","rawdata",11,31,"0.1",1,2,1,0.888888888888889
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",4,68,"0.1",8,3,1,0.5
"59d40cd1c732930001d8896c","rawdata",16,29,"0.1",29,1,1,0
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",20,69,"0.1",9,3,1,0
"5e35005b59b1364c22aefd7a","rawdata",1,25,"0.1",3,1,1,0.5
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",5,70,"0.1",10,3,1,0.444444444444444
"5e46f51bc3298c1bf813a984","rawdata",16,61,"0.1",1,3,1,0.2
"5dcc499cb88ed1000ad81605","rawdata",22,32,"0.1",2,2,1,0.666666666666667
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",21,71,"0.1",11,3,1,0.5
"59d40cd1c732930001d8896c","rawdata",8,30,"0.1",30,1,1,0.857142857142857
"5e35005b59b1364c22aefd7a","rawdata",6,26,"0.1",4,1,1,0.857142857142857
"5e46f51bc3298c1bf813a984","rawdata",1,62,"0.1",2,3,1,0.285714285714286
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",6,72,"0.1",12,3,1,1
"5dead51bb48fa7200b3d0dd8","rawdata",9,16,"0.1",16,1,1,0.888888888888889
"5e46f51bc3298c1bf813a984","rawdata",17,63,"0.1",3,3,1,0.285714285714286
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",22,73,"0.1",13,3,1,0.285714285714286
"5dcc499cb88ed1000ad81605","rawdata",2,33,"0.1",3,2,1,0.666666666666667
"5e46f51bc3298c1bf813a984","rawdata",2,64,"0.1",4,3,1,0.444444444444444
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",7,74,"0.1",14,3,1,0
"5e46f51bc3298c1bf813a984","rawdata",18,65,"0.1",5,3,1,0.285714285714286
"5e35005b59b1364c22aefd7a","rawdata",11,27,"0.1",5,1,1,0.571428571428571
"5e46f51bc3298c1bf813a984","rawdata",3,66,"0.1",6,3,1,0.666666666666667
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",23,75,"0.1",15,3,1,0.5
"5dead51bb48fa7200b3d0dd8","rawdata",27,17,"0.1",17,1,1,0.933333333333333
"5dcc499cb88ed1000ad81605","rawdata",13,34,"0.1",4,2,1,0.8
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",8,76,"0.1",16,3,1,0.666666666666667
"5e46f51bc3298c1bf813a984","rawdata",19,67,"0.1",7,3,1,0.285714285714286
"5e35005b59b1364c22aefd7a","rawdata",16,28,"0.1",6,1,1,0.2
"5e46f51bc3298c1bf813a984","rawdata",4,68,"0.1",8,3,1,0.4
"5dcc499cb88ed1000ad81605","rawdata",24,35,"0.1",5,2,1,0.888888888888889
"5dead51bb48fa7200b3d0dd8","rawdata",14,18,"0.1",18,1,1,0.727272727272727
"5e46f51bc3298c1bf813a984","rawdata",20,69,"0.1",9,3,1,0.285714285714286
"5e46f51bc3298c1bf813a984","rawdata",5,70,"0.1",10,3,1,0.444444444444444
"5e35005b59b1364c22aefd7a","rawdata",21,29,"0.1",7,1,1,0.5
"579e1e2b275be6000135af15","rawdata",29,31,"0.1",1,2,1,0.4
"5dcc499cb88ed1000ad81605","rawdata",4,36,"0.1",6,2,1,0.333333333333333
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",24,77,"0.1",17,3,1,0.857142857142857
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",9,78,"0.1",18,3,1,0.545454545454545
"5dead51bb48fa7200b3d0dd8","rawdata",1,19,"0.1",19,1,1,0.666666666666667
"579e1e2b275be6000135af15","rawdata",27,32,"0.1",2,2,1,0.6
"5dcc499cb88ed1000ad81605","rawdata",15,37,"0.1",7,2,1,1
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",25,79,"0.1",19,3,1,0.333333333333333
"5e35005b59b1364c22aefd7a","rawdata",26,30,"0.1",8,1,1,0.545454545454545
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",10,80,"0.1",20,3,1,0.25
"5dead51bb48fa7200b3d0dd8","rawdata",19,20,"0.1",20,1,1,0.6
"579e1e2b275be6000135af15","rawdata",25,33,"0.1",3,2,1,0.571428571428571
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",26,81,"0.1",21,3,1,0.444444444444444
"5e46f51bc3298c1bf813a984","rawdata",21,71,"0.1",11,3,1,1
"5dcc499cb88ed1000ad81605","rawdata",26,38,"0.1",8,2,1,0.769230769230769
"5dcc499cb88ed1000ad81605","rawdata",26,39,"0.1",9,2,1,0.769230769230769
"5e46f51bc3298c1bf813a984","rawdata",6,72,"0.1",12,3,1,0.857142857142857
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",11,82,"0.1",22,3,1,0.75
"5e46f51bc3298c1bf813a984","rawdata",22,73,"0.1",13,3,1,0.5
"5dead51bb48fa7200b3d0dd8","rawdata",6,21,"0.1",21,1,1,0.857142857142857
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",27,83,"0.1",23,3,1,0.6
"579e1e2b275be6000135af15","rawdata",23,34,"0.1",4,2,1,0.75
"5dcc499cb88ed1000ad81605","rawdata",17,40,"0.1",10,2,1,0.666666666666667
"5e46f51bc3298c1bf813a984","rawdata",7,74,"0.1",14,3,1,0.5
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",12,84,"0.1",24,3,1,0.5
"5dead51bb48fa7200b3d0dd8","rawdata",24,22,"0.1",22,1,1,1
"5e46f51bc3298c1bf813a984","rawdata",23,75,"0.1",15,3,1,0.666666666666667
"5dae84b33990ed001856475a","rawdata",4,31,"0.1",1,2,1,0.5
"5e46f51bc3298c1bf813a984","rawdata",8,76,"0.1",16,3,1,0.857142857142857
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",28,85,"0.1",25,3,1,0
"579e1e2b275be6000135af15","rawdata",21,35,"0.1",5,2,1,0.8
"5dcc499cb88ed1000ad81605","rawdata",28,41,"0.1",11,2,1,0.444444444444444
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",13,86,"0.1",26,3,1,0.2
"5dae84b33990ed001856475a","rawdata",8,32,"0.1",2,2,1,0.666666666666667
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",29,87,"0.1",27,3,1,0.444444444444444
"5e46f51bc3298c1bf813a984","rawdata",24,77,"0.1",17,3,1,1
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",14,88,"0.1",28,3,1,0
"5e46f51bc3298c1bf813a984","rawdata",9,78,"0.1",18,3,1,0.769230769230769
"5dcc499cb88ed1000ad81605","rawdata",8,42,"0.1",12,2,1,0.666666666666667
"5dae84b33990ed001856475a","rawdata",12,33,"0.1",3,2,1,0.8
"579e1e2b275be6000135af15","rawdata",19,36,"0.1",6,2,1,0.545454545454545
"5e46f51bc3298c1bf813a984","rawdata",25,79,"0.1",19,3,1,0.285714285714286
"5e46f51bc3298c1bf813a984","rawdata",10,80,"0.1",20,3,1,0.222222222222222
"5e46f51bc3298c1bf813a984","rawdata",26,81,"0.1",21,3,1,0.545454545454545
"5dae84b33990ed001856475a","rawdata",16,34,"0.1",4,2,1,0.222222222222222
"5dcc499cb88ed1000ad81605","rawdata",19,43,"0.1",13,2,1,0.444444444444444
"579e1e2b275be6000135af15","rawdata",17,37,"0.1",7,2,1,0.333333333333333
"5e46f51bc3298c1bf813a984","rawdata",11,82,"0.1",22,3,1,0.666666666666667
"5dead51bb48fa7200b3d0dd8","rawdata",11,23,"0.1",23,1,1,0.75
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",30,89,"0.1",29,3,1,0.857142857142857
"5d8c539a36ea240016f8cc59","rawdata",15,1,"0.1",1,1,1,0.4
"5e46f51bc3298c1bf813a984","rawdata",27,83,"0.1",23,3,1,0.545454545454545
"5dae84b33990ed001856475a","rawdata",20,35,"0.1",5,2,1,0.222222222222222
"5e46f51bc3298c1bf813a984","rawdata",12,84,"0.1",24,3,1,0.444444444444444
"5dcc499cb88ed1000ad81605","rawdata",30,44,"0.1",14,2,1,0.888888888888889
"5e46f51bc3298c1bf813a984","rawdata",28,85,"0.1",25,3,1,0.222222222222222
"579e1e2b275be6000135af15","rawdata",15,38,"0.1",8,2,1,1
"5dead51bb48fa7200b3d0dd8","rawdata",29,24,"0.1",24,1,1,0.833333333333333
"5dae84b33990ed001856475a","rawdata",24,36,"0.1",6,2,1,1
"5e46f51bc3298c1bf813a984","rawdata",13,86,"0.1",26,3,1,0.461538461538462
"5c3f9ae8ef1d0d0001b2d5e4","rawdata",15,90,"0.1",30,3,1,0.4
"5e46f51bc3298c1bf813a984","rawdata",29,87,"0.1",27,3,1,0.666666666666667
"5dcc499cb88ed1000ad81605","rawdata",10,45,"0.1",15,2,1,0.444444444444444
"5dae84b33990ed001856475a","rawdata",28,37,"0.1",7,2,1,0.444444444444444
"5e46f51bc3298c1bf813a984","rawdata",14,88,"0.1",28,3,1,0.444444444444444
"5e46f51bc3298c1bf813a984","rawdata",30,89,"0.1",29,3,1,0.75
"5e46f51bc3298c1bf813a984","rawdata",15,90,"0.1",30,3,1,0
"5dead51bb48fa7200b3d0dd8","rawdata",16,25,"0.1",25,1,1,0.5
"5dead51bb48fa7200b3d0dd8","rawdata",16,26,"0.1",26,1,1,0.5
"5dae84b33990ed001856475a","rawdata",1,38,"0.1",8,2,1,0.666666666666667
"5dcc499cb88ed1000ad81605","rawdata",21,46,"0.1",16,2,1,0.8
"5dae84b33990ed001856475a","rawdata",5,39,"0.1",9,2,1,0.25
"5dead51bb48fa7200b3d0dd8","rawdata",21,27,"0.1",27,1,1,0.8
"5d8c539a36ea240016f8cc59","rawdata",30,2,"0.1",2,1,1,0.571428571428571
"5dcc499cb88ed1000ad81605","rawdata",1,47,"0.1",17,2,1,0.571428571428571
"5dae84b33990ed001856475a","rawdata",9,40,"0.1",10,2,1,0.769230769230769
"5dead51bb48fa7200b3d0dd8","rawdata",8,28,"0.1",28,1,1,0.75
"5dcc499cb88ed1000ad81605","rawdata",12,48,"0.1",18,2,1,0.8
"579e1e2b275be6000135af15","rawdata",13,39,"0.1",9,2,1,0.615384615384615
"5dead51bb48fa7200b3d0dd8","rawdata",26,29,"0.1",29,1,1,0.615384615384615
"5dae84b33990ed001856475a","rawdata",13,41,"0.1",11,2,1,0.363636363636364
"5dcc499cb88ed1000ad81605","rawdata",23,49,"0.1",19,2,1,0.8
"5dae84b33990ed001856475a","rawdata",17,42,"0.1",12,2,1,0.666666666666667
"579e1e2b275be6000135af15","rawdata",11,40,"0.1",10,2,1,0.5
"5d8c539a36ea240016f8cc59","rawdata",14,3,"0.1",3,1,1,0.5
"5dae84b33990ed001856475a","rawdata",21,43,"0.1",13,2,1,0.8
"579e1e2b275be6000135af15","rawdata",9,41,"0.1",11,2,1,0.769230769230769
"5dead51bb48fa7200b3d0dd8","rawdata",13,30,"0.1",30,1,1,0.8
"5dcc499cb88ed1000ad81605","rawdata",3,50,"0.1",20,2,1,0.8
"5dae84b33990ed001856475a","rawdata",25,44,"0.1",14,2,1,0.571428571428571
"5dae84b33990ed001856475a","rawdata",29,45,"0.1",15,2,1,0.6
"5dcc499cb88ed1000ad81605","rawdata",14,51,"0.1",21,2,1,0.444444444444444
"579e1e2b275be6000135af15","rawdata",7,42,"0.1",12,2,1,0
"5dae84b33990ed001856475a","rawdata",2,46,"0.1",16,2,1,0.5
"5d8c539a36ea240016f8cc59","rawdata",29,4,"0.1",4,1,1,0.4
"5dae84b33990ed001856475a","rawdata",6,47,"0.1",17,2,1,0.857142857142857
"5dcc499cb88ed1000ad81605","rawdata",25,52,"0.1",22,2,1,0.909090909090909
"579e1e2b275be6000135af15","rawdata",5,43,"0.1",13,2,1,0.727272727272727
"5dae84b33990ed001856475a","rawdata",10,48,"0.1",18,2,1,0.285714285714286
"5d8c539a36ea240016f8cc59","rawdata",13,5,"0.1",5,1,1,0.5
"579e1e2b275be6000135af15","rawdata",3,44,"0.1",14,2,1,0.6
"5dcc499cb88ed1000ad81605","rawdata",5,53,"0.1",23,2,1,0.666666666666667
"5dae84b33990ed001856475a","rawdata",14,49,"0.1",19,2,1,0.5
"579e1e2b275be6000135af15","rawdata",1,45,"0.1",15,2,1,0.666666666666667
"5dcc499cb88ed1000ad81605","rawdata",16,54,"0.1",24,2,1,0.615384615384615
"5d8c539a36ea240016f8cc59","rawdata",28,6,"0.1",6,1,1,0.25
"5dae84b33990ed001856475a","rawdata",18,50,"0.1",20,2,1,0
"579e1e2b275be6000135af15","rawdata",30,46,"0.1",16,2,1,1
"5d8c539a36ea240016f8cc59","rawdata",12,7,"0.1",7,1,1,0.285714285714286
"5dcc499cb88ed1000ad81605","rawdata",27,55,"0.1",25,2,1,1
"5dae84b33990ed001856475a","rawdata",22,51,"0.1",21,2,1,0
"579e1e2b275be6000135af15","rawdata",28,47,"0.1",17,2,1,0.444444444444444
"5dae84b33990ed001856475a","rawdata",26,52,"0.1",22,2,1,0.444444444444444
"5d8c539a36ea240016f8cc59","rawdata",27,8,"0.1",8,1,1,0.6
"579e1e2b275be6000135af15","rawdata",26,48,"0.1",18,2,1,0.6
"5dae84b33990ed001856475a","rawdata",30,53,"0.1",23,2,1,1
"5dcc499cb88ed1000ad81605","rawdata",7,56,"0.1",26,2,1,0.5
"579e1e2b275be6000135af15","rawdata",24,49,"0.1",19,2,1,0.857142857142857
"5d8c539a36ea240016f8cc59","rawdata",11,9,"0.1",9,1,1,0.571428571428571
"5dae84b33990ed001856475a","rawdata",3,54,"0.1",24,2,1,0.75
"5dcc499cb88ed1000ad81605","rawdata",18,57,"0.1",27,2,1,0.5
"5dae84b33990ed001856475a","rawdata",7,55,"0.1",25,2,1,0
"5d8c539a36ea240016f8cc59","rawdata",26,10,"0.1",10,1,1,0.444444444444444
"5dae84b33990ed001856475a","rawdata",11,56,"0.1",26,2,1,0.571428571428571
"5d8c539a36ea240016f8cc59","rawdata",10,11,"0.1",11,1,1,0
"5dcc499cb88ed1000ad81605","rawdata",29,58,"0.1",28,2,1,0.769230769230769
"5dae84b33990ed001856475a","rawdata",15,57,"0.1",27,2,1,1
"5d8c539a36ea240016f8cc59","rawdata",25,12,"0.1",12,1,1,0.333333333333333
"5dcc499cb88ed1000ad81605","rawdata",9,59,"0.1",29,2,1,1
"5dae84b33990ed001856475a","rawdata",19,58,"0.1",28,2,1,0.285714285714286
"579e1e2b275be6000135af15","rawdata",22,50,"0.1",20,2,1,0.5
"5d8c539a36ea240016f8cc59","rawdata",9,13,"0.1",13,1,1,0.545454545454545
"5dae84b33990ed001856475a","rawdata",23,59,"0.1",29,2,1,0.571428571428571
"579e1e2b275be6000135af15","rawdata",20,51,"0.1",21,2,1,0.285714285714286
"5dcc499cb88ed1000ad81605","rawdata",20,60,"0.1",30,2,1,0.6
"5dae84b33990ed001856475a","rawdata",27,60,"0.1",30,2,1,0.727272727272727
"579e1e2b275be6000135af15","rawdata",18,52,"0.1",22,2,1,0.5
"5d8c539a36ea240016f8cc59","rawdata",24,14,"0.1",14,1,1,0.666666666666667
