"prolific_pid","id","tp","tn","fp","fn","condition","incentive","trial","duration","nregions","trial_id","ntrials","alpha","block"
"5cc1b01b92d53a00163a6003",9460,1,3,0,8,"dotplot",5,12,12.788,"12",38,12,0.05,2
"5cc1b01b92d53a00163a6003",9461,1,9,0,2,"dotplot",5,29,7.821,"12",39,12,0.05,2
"5cc1b01b92d53a00163a6003",9462,1,6,0,5,"dotplot",5,15,7.969,"12",40,12,0.05,2
"5cc1b01b92d53a00163a6003",9463,1,4,0,7,"dotplot",5,1,8.462,"12",41,12,0.05,2
"5cc1b01b92d53a00163a6003",9464,1,6,0,5,"dotplot",5,18,7.481,"12",42,12,0.05,2
"5cc1b01b92d53a00163a6003",9465,0,4,0,8,"dotplot",5,4,8.589,"12",43,12,0.05,2
"5cc1b01b92d53a00163a6003",9466,1,5,0,6,"dotplot",5,21,9.404,"12",44,12,0.05,2
"5cc1b01b92d53a00163a6003",9467,0,6,0,6,"dotplot",5,7,5.562,"12",45,12,0.05,2
"5cc1b01b92d53a00163a6003",9468,1,3,0,8,"dotplot",5,24,8.566,"12",46,12,0.05,2
"5cc1b01b92d53a00163a6003",9469,0,6,0,6,"dotplot",5,10,11.922,"12",47,12,0.05,2
"5cc1b01b92d53a00163a6003",9470,1,4,0,7,"dotplot",5,27,7.105,"12",48,12,0.05,2
"5cc1b01b92d53a00163a6003",9471,0,8,0,4,"dotplot",5,13,5.296,"12",49,12,0.05,2
"5cc1b01b92d53a00163a6003",9472,1,6,0,5,"dotplot",5,30,11.948,"12",50,12,0.05,2
"5cc1b01b92d53a00163a6003",9473,1,5,0,6,"dotplot",5,16,5.728,"12",51,12,0.05,2
"5cc1b01b92d53a00163a6003",9474,0,7,0,5,"dotplot",5,2,4.149,"12",52,12,0.05,2
"5cc1b01b92d53a00163a6003",9475,0,7,0,5,"dotplot",5,19,4.388,"12",53,12,0.05,2
"5cc1b01b92d53a00163a6003",9476,1,5,0,6,"dotplot",5,5,7.107,"12",54,12,0.05,2
"5cc1b01b92d53a00163a6003",9477,1,4,0,7,"dotplot",5,22,6.542,"12",55,12,0.05,2
"5cc1b01b92d53a00163a6003",9478,1,8,0,3,"dotplot",5,8,7.19,"12",56,12,0.05,2
"5cc1b01b92d53a00163a6003",9479,0,6,0,6,"dotplot",5,25,3.467,"12",57,12,0.05,2
"5cc1b01b92d53a00163a6003",9480,1,9,0,2,"dotplot",5,11,7.838,"12",58,12,0.05,2
"5cc1b01b92d53a00163a6003",9481,0,8,0,4,"dotplot",5,28,6.036,"12",59,12,0.05,2
"5cc1b01b92d53a00163a6003",9482,1,2,0,9,"dotplot",5,14,5.564,"12",60,12,0.05,2
"5c4af67cdccaa800016b3192",9483,5,2,1,0,"dotplot",5,27,16.865,"8",1,8,0.05,1
"5c4af67cdccaa800016b3192",9484,5,0,3,0,"dotplot",5,23,20.001,"8",2,8,0.05,1
"5c4af67cdccaa800016b3192",9485,4,2,2,0,"dotplot",5,19,12.221,"8",3,8,0.05,1
"5c4af67cdccaa800016b3192",9486,6,2,0,0,"dotplot",5,15,9.546,"8",4,8,0.05,1
"5c4af67cdccaa800016b3192",9487,2,1,5,0,"dotplot",5,11,11.787,"8",5,8,0.05,1
"5c4af67cdccaa800016b3192",9488,4,2,2,0,"dotplot",5,7,14.104,"8",6,8,0.05,1
"5c4af67cdccaa800016b3192",9489,3,4,1,0,"dotplot",5,3,7.664,"8",7,8,0.05,1
"5c4af67cdccaa800016b3192",9490,5,3,0,0,"dotplot",5,30,8.696,"8",8,8,0.05,1
"5c4af67cdccaa800016b3192",9491,6,1,1,0,"dotplot",5,26,10.907,"8",9,8,0.05,1
"5d8a4a5b57f2f50001906436",9492,3,6,0,3,"dotplot",5,25,33.383,"12",1,12,0.05,1
"5d02b1ce6c69cf00162f5f1a",9493,4,2,2,0,"dotplot",5,7,37.101,"8",1,8,0.05,1
"5c4af67cdccaa800016b3192",9494,4,2,0,2,"dotplot",5,22,7.854,"8",10,8,0.05,1
"5c4af67cdccaa800016b3192",9495,5,2,1,0,"dotplot",5,18,12.533,"8",11,8,0.05,1
"5d8a4a5b57f2f50001906436",9496,3,7,0,2,"dotplot",5,19,18.539,"12",2,12,0.05,1
"5c4af67cdccaa800016b3192",9497,6,0,2,0,"dotplot",5,14,8.367,"8",12,8,0.05,1
"5c4af67cdccaa800016b3192",9498,4,3,0,1,"dotplot",5,10,10.529,"8",13,8,0.05,1
"5d02b1ce6c69cf00162f5f1a",9499,4,2,0,2,"dotplot",5,14,33.039,"8",2,8,0.05,1
"5d8a4a5b57f2f50001906436",9500,1,8,0,3,"dotplot",5,13,17.251,"12",3,12,0.05,1
"5c4af67cdccaa800016b3192",9501,5,1,2,0,"dotplot",5,6,10.069,"8",14,8,0.05,1
"5d8a4a5b57f2f50001906436",9502,1,6,0,5,"dotplot",5,7,10.585,"12",4,12,0.05,1
"5c4af67cdccaa800016b3192",9503,4,3,1,0,"dotplot",5,2,9.781,"8",15,8,0.05,1
"5d8a4a5b57f2f50001906436",9504,6,4,0,2,"dotplot",5,1,14.488,"12",5,12,0.05,1
"5c4af67cdccaa800016b3192",9505,3,4,1,0,"dotplot",5,29,9.314,"8",16,8,0.05,1
"5d02b1ce6c69cf00162f5f1a",9506,4,3,0,1,"dotplot",5,21,30.959,"8",3,8,0.05,1
"5d8a4a5b57f2f50001906436",9507,5,3,0,4,"dotplot",5,26,11.231,"12",6,12,0.05,1
"5c4af67cdccaa800016b3192",9508,3,4,1,0,"dotplot",5,25,10.011,"8",17,8,0.05,1
"5d8a4a5b57f2f50001906436",9509,3,3,0,6,"dotplot",5,20,10.015,"12",7,12,0.05,1
"5c4af67cdccaa800016b3192",9510,5,3,0,0,"dotplot",5,21,9.336,"8",18,8,0.05,1
"5d02b1ce6c69cf00162f5f1a",9511,3,3,2,0,"dotplot",5,28,25.148,"8",4,8,0.05,1
"5c4af67cdccaa800016b3192",9512,6,1,1,0,"dotplot",5,17,7.442,"8",19,8,0.05,1
"5d8a4a5b57f2f50001906436",9513,3,2,0,7,"dotplot",5,14,14.282,"12",8,12,0.05,1
"5c4af67cdccaa800016b3192",9514,3,4,0,1,"dotplot",5,13,9.533,"8",20,8,0.05,1
"5d8a4a5b57f2f50001906436",9515,1,8,0,3,"dotplot",5,8,6.806,"12",9,12,0.05,1
"5c4af67cdccaa800016b3192",9516,2,3,3,0,"dotplot",5,9,6.755,"8",21,8,0.05,1
"5c4af67cdccaa800016b3192",9517,4,1,3,0,"dotplot",5,5,9.559,"8",22,8,0.05,1
"5d02b1ce6c69cf00162f5f1a",9518,4,4,0,0,"dotplot",5,4,36.639,"8",5,8,0.05,1
"5d8a4a5b57f2f50001906436",9519,3,7,0,2,"dotplot",5,2,23.745,"12",10,12,0.05,1
"5c4af67cdccaa800016b3192",9520,5,2,1,0,"dotplot",5,1,7.141,"8",23,8,0.05,1
"5d02b1ce6c69cf00162f5f1a",9521,2,5,1,0,"dotplot",5,11,15.859,"8",6,8,0.05,1
"5cdeaeb3557fbd00018a2c59",9522,4,2,0,2,"dotplot",5,15,40.219,"8",1,8,0.05,1
"5c4af67cdccaa800016b3192",9523,3,3,2,0,"dotplot",5,28,8.355,"8",24,8,0.05,1
"5d8a4a5b57f2f50001906436",9524,4,4,0,4,"dotplot",5,27,21.003,"12",11,12,0.05,1
"5c4af67cdccaa800016b3192",9525,5,1,2,0,"dotplot",5,24,8.274,"8",25,8,0.05,1
"5d8a4a5b57f2f50001906436",9526,2,5,0,5,"dotplot",5,21,9.751,"12",12,12,0.05,1
"5c4af67cdccaa800016b3192",9527,7,0,1,0,"dotplot",5,20,9.242,"8",26,8,0.05,1
"5d02b1ce6c69cf00162f5f1a",9528,5,3,0,0,"dotplot",5,18,21.338,"8",7,8,0.05,1
"5c4af67cdccaa800016b3192",9529,3,4,0,1,"dotplot",5,16,7.102,"8",27,8,0.05,1
"5d8a4a5b57f2f50001906436",9530,4,6,0,2,"dotplot",5,15,12.42,"12",13,12,0.05,1
"5cdeaeb3557fbd00018a2c59",9531,3,3,0,2,"dotplot",5,30,34.128,"8",2,8,0.05,1
"5c4af67cdccaa800016b3192",9532,5,3,0,0,"dotplot",5,12,9.87,"8",28,8,0.05,1
"5c4af67cdccaa800016b3192",9533,2,6,0,0,"dotplot",5,8,5.004,"8",29,8,0.05,1
"5d8a4a5b57f2f50001906436",9534,3,7,0,2,"dotplot",5,9,15.15,"12",14,12,0.05,1
"5cdeaeb3557fbd00018a2c59",9535,4,2,0,2,"dotplot",5,14,12.267,"8",3,8,0.05,1
"5c4af67cdccaa800016b3192",9536,4,2,2,0,"dotplot",5,4,9.473,"8",30,8,0.05,1
"5d02b1ce6c69cf00162f5f1a",9537,2,5,0,1,"dotplot",5,25,25.494,"8",8,8,0.05,1
"5d8a4a5b57f2f50001906436",9538,3,7,0,2,"dotplot",5,3,9.262,"12",15,12,0.05,1
"5cdeaeb3557fbd00018a2c59",9539,3,5,0,0,"dotplot",5,29,19.366,"8",4,8,0.05,1
"5c4af67cdccaa800016b3192",9541,8,2,2,0,"dotplot",5,27,12.965,"12",31,12,0.05,2
"5d8a4a5b57f2f50001906436",9542,1,8,0,3,"dotplot",5,28,21.774,"12",16,12,0.05,1
"5c4af67cdccaa800016b3192",9543,7,5,0,0,"dotplot",5,23,7.554,"12",32,12,0.05,2
"55a55bd7fdf99b790558627c",9544,2,3,0,3,"dotplot",5,18,58.416,"8",1,8,0.05,1
"5cdeaeb3557fbd00018a2c59",9545,1,4,0,3,"dotplot",5,13,10.373,"8",5,8,0.05,1
"5d02b1ce6c69cf00162f5f1a",9546,3,3,0,2,"dotplot",5,1,32.961,"8",9,8,0.05,1
"5d8a4a5b57f2f50001906436",9547,1,4,0,7,"dotplot",5,22,13.737,"12",17,12,0.05,1
"5cdeaeb3557fbd00018a2c59",9548,2,5,0,1,"dotplot",5,28,10.909,"8",6,8,0.05,1
"55a55bd7fdf99b790558627c",9549,2,4,0,2,"dotplot",5,5,12.008,"8",2,8,0.05,1
"5c4af67cdccaa800016b3192",9550,4,4,3,1,"dotplot",5,19,14.089,"12",33,12,0.05,2
"5d02b1ce6c69cf00162f5f1a",9552,2,6,0,0,"dotplot",5,8,10.502,"8",10,8,0.05,1
"55a55bd7fdf99b790558627c",9553,3,3,0,2,"dotplot",5,23,7.576,"8",3,8,0.05,1
"5cdeaeb3557fbd00018a2c59",9554,5,3,0,0,"dotplot",5,12,9.127,"8",7,8,0.05,1
"5c4af67cdccaa800016b3192",9555,6,5,1,0,"dotplot",5,15,8.03,"12",34,12,0.05,2
"5d8a4a5b57f2f50001906436",9556,3,5,0,4,"dotplot",5,16,13.735,"12",18,12,0.05,1
"55a55bd7fdf99b790558627c",9557,2,3,0,3,"dotplot",5,10,8.762,"8",4,8,0.05,1
"5c4af67cdccaa800016b3192",9559,3,7,2,0,"dotplot",5,11,9.562,"12",35,12,0.05,2
"5cdeaeb3557fbd00018a2c59",9560,5,3,0,0,"dotplot",5,27,10.798,"8",8,8,0.05,1
"5d02b1ce6c69cf00162f5f1a",9561,6,2,0,0,"dotplot",5,15,16.399,"8",11,8,0.05,1
"5d8a4a5b57f2f50001906436",9562,3,6,0,3,"dotplot",5,10,9.418,"12",19,12,0.05,1
"55a55bd7fdf99b790558627c",9563,2,5,0,1,"dotplot",5,28,5.701,"8",5,8,0.05,1
"5c4af67cdccaa800016b3192",9564,3,3,3,3,"dotplot",5,7,9.195,"12",36,12,0.05,2
"5cdeaeb3557fbd00018a2c59",9565,2,5,1,0,"dotplot",5,11,9.508,"8",9,8,0.05,1
"55a55bd7fdf99b790558627c",9567,3,2,0,3,"dotplot",5,15,9.384,"8",6,8,0.05,1
"5d8a4a5b57f2f50001906436",9568,4,4,0,4,"dotplot",5,4,16.774,"12",20,12,0.05,1
"5d02b1ce6c69cf00162f5f1a",9569,3,2,0,3,"dotplot",5,22,18.107,"8",12,8,0.05,1
"5c4af67cdccaa800016b3192",9570,5,4,3,0,"dotplot",5,3,11.077,"12",37,12,0.05,2
"55a55bd7fdf99b790558627c",9572,2,4,0,2,"dotplot",5,2,11.221,"8",7,8,0.05,1
"5d8a4a5b57f2f50001906436",9573,3,9,0,0,"dotplot",5,29,8.706,"12",21,12,0.05,1
"5c4af67cdccaa800016b3192",9574,6,5,1,0,"dotplot",5,30,8.062,"12",38,12,0.05,2
"55a55bd7fdf99b790558627c",9575,4,1,0,3,"dotplot",5,20,6.658,"8",8,8,0.05,1
"5cdeaeb3557fbd00018a2c59",9577,2,2,0,4,"dotplot",5,26,20.824,"8",10,8,0.05,1
"5d02b1ce6c69cf00162f5f1a",9578,3,5,0,0,"dotplot",5,29,17.768,"8",13,8,0.05,1
"55a55bd7fdf99b790558627c",9579,4,4,0,0,"dotplot",5,7,7.883,"8",9,8,0.05,1
"5c4af67cdccaa800016b3192",9580,9,1,2,0,"dotplot",5,26,10.106,"12",39,12,0.05,2
"55a55bd7fdf99b790558627c",9582,2,5,0,1,"dotplot",5,25,5.181,"8",10,8,0.05,1
"5d8a4a5b57f2f50001906436",9583,7,5,0,0,"dotplot",5,23,19.707,"12",22,12,0.05,1
"5cdeaeb3557fbd00018a2c59",9585,2,3,0,3,"dotplot",5,10,18.77,"8",11,8,0.05,1
"5c4af67cdccaa800016b3192",9586,8,2,2,0,"dotplot",5,22,11.879,"12",40,12,0.05,2
"55a55bd7fdf99b790558627c",9587,4,3,0,1,"dotplot",5,12,8.032,"8",11,8,0.05,1
"5d02b1ce6c69cf00162f5f1a",9588,3,4,0,1,"dotplot",5,5,14.916,"8",14,8,0.05,1
"5cdeaeb3557fbd00018a2c59",9590,2,5,0,1,"dotplot",5,25,8.615,"8",12,8,0.05,1
"55a55bd7fdf99b790558627c",9592,5,3,0,0,"dotplot",5,30,6.452,"8",12,8,0.05,1
"5c4af67cdccaa800016b3192",9593,6,3,3,0,"dotplot",5,18,15.442,"12",41,12,0.05,2
"5cdeaeb3557fbd00018a2c59",9594,2,6,0,0,"dotplot",5,9,9.558,"8",13,8,0.05,1
"55a55bd7fdf99b790558627c",9595,5,2,0,1,"dotplot",5,17,8.819,"8",13,8,0.05,1
"5cdeaeb3557fbd00018a2c59",9597,4,3,0,1,"dotplot",5,24,8.075,"8",14,8,0.05,1
"5c4af67cdccaa800016b3192",9598,10,2,0,0,"dotplot",5,14,14.243,"12",42,12,0.05,2
"55a55bd7fdf99b790558627c",9599,4,4,0,0,"dotplot",5,4,9.022,"8",14,8,0.05,1
"5d8a4a5b57f2f50001906436",9601,5,3,0,4,"dotplot",5,17,13.74,"12",23,12,0.05,1
"5cdeaeb3557fbd00018a2c59",9602,2,6,0,0,"dotplot",5,8,7.923,"8",15,8,0.05,1
"5c4af67cdccaa800016b3192",9603,6,5,1,0,"dotplot",5,10,8.652,"12",43,12,0.05,2
"55a55bd7fdf99b790558627c",9604,2,2,0,4,"dotplot",5,22,8.608,"8",15,8,0.05,1
"5d02b1ce6c69cf00162f5f1a",9606,5,3,0,0,"dotplot",5,12,40.975,"8",15,8,0.05,1
"5d8a4a5b57f2f50001906436",9607,2,8,1,1,"dotplot",5,11,9.025,"12",24,12,0.05,1
"55a55bd7fdf99b790558627c",9608,2,5,1,0,"dotplot",5,9,7.894,"8",16,8,0.05,1
"5c4af67cdccaa800016b3192",9609,7,4,1,0,"dotplot",5,6,9.175,"12",44,12,0.05,2
"5cdeaeb3557fbd00018a2c59",9610,4,3,0,1,"dotplot",5,23,14.322,"8",16,8,0.05,1
"5d8a4a5b57f2f50001906436",9612,3,5,0,4,"dotplot",5,5,11.208,"12",25,12,0.05,1
"55a55bd7fdf99b790558627c",9613,5,3,0,0,"dotplot",5,27,6.746,"8",17,8,0.05,1
"5c4af67cdccaa800016b3192",9615,5,5,2,0,"dotplot",5,2,10.681,"12",45,12,0.05,2
"5cdeaeb3557fbd00018a2c59",9616,4,4,0,0,"dotplot",5,7,11.963,"8",17,8,0.05,1
"55a55bd7fdf99b790558627c",9617,4,2,0,2,"dotplot",5,14,6.79,"8",18,8,0.05,1
"5d02b1ce6c69cf00162f5f1a",9619,3,4,0,1,"dotplot",5,19,21.958,"8",16,8,0.05,1
"5d8a4a5b57f2f50001906436",9620,5,6,0,1,"dotplot",5,30,10.195,"12",26,12,0.05,1
"5c4af67cdccaa800016b3192",9621,3,8,1,0,"dotplot",5,29,10.147,"12",46,12,0.05,2
"5cdeaeb3557fbd00018a2c59",9623,2,2,0,4,"dotplot",5,22,11.001,"8",18,8,0.05,1
"5d8a4a5b57f2f50001906436",9624,7,3,0,2,"dotplot",5,24,11.623,"12",27,12,0.05,1
"5c4af67cdccaa800016b3192",9625,6,2,4,0,"dotplot",5,25,7.632,"12",47,12,0.05,2
"55a55bd7fdf99b790558627c",9626,3,3,0,2,"dotplot",5,1,16.483,"8",19,8,0.05,1
"5d02b1ce6c69cf00162f5f1a",9627,5,2,0,1,"dotplot",5,26,15.072,"8",17,8,0.05,1
"5cdeaeb3557fbd00018a2c59",9628,5,3,0,0,"dotplot",5,6,9.211,"8",19,8,0.05,1
"5e52a82ecd4f3b000c197841",9630,6,2,1,3,"dotplot",5,20,17.229,"12",1,12,0.05,1
"5c4af67cdccaa800016b3192",9631,7,4,1,0,"dotplot",5,21,8.238,"12",48,12,0.05,2
"5d8a4a5b57f2f50001906436",9632,5,6,0,1,"dotplot",5,18,10.116,"12",28,12,0.05,1
"55a55bd7fdf99b790558627c",9633,3,4,0,1,"dotplot",5,19,8.587,"8",20,8,0.05,1
"5d02b1ce6c69cf00162f5f1a",9634,2,4,0,2,"dotplot",5,2,9.646,"8",18,8,0.05,1
"5cdeaeb3557fbd00018a2c59",9635,4,3,0,1,"dotplot",5,21,7.251,"8",20,8,0.05,1
"55a55bd7fdf99b790558627c",9637,5,3,0,0,"dotplot",5,6,6.267,"8",21,8,0.05,1
"5c4af67cdccaa800016b3192",9638,9,1,2,0,"dotplot",5,17,9.585,"12",49,12,0.05,2
"5cdeaeb3557fbd00018a2c59",9639,3,4,0,1,"dotplot",5,5,7.461,"8",21,8,0.05,1
"5d8a4a5b57f2f50001906436",9640,5,3,0,4,"dotplot",5,12,11.911,"12",29,12,0.05,1
"55a55bd7fdf99b790558627c",9642,4,3,0,1,"dotplot",5,24,5.528,"8",22,8,0.05,1
"5cdeaeb3557fbd00018a2c59",9643,4,1,0,3,"dotplot",5,20,7.106,"8",22,8,0.05,1
"5d02b1ce6c69cf00162f5f1a",9645,2,5,1,0,"dotplot",5,9,17.026,"8",19,8,0.05,1
"5d8a4a5b57f2f50001906436",9646,4,5,0,3,"dotplot",5,6,10.589,"12",30,12,0.05,1
"5c4af67cdccaa800016b3192",9648,4,5,3,0,"dotplot",5,13,13.457,"12",50,12,0.05,2
"5e52a82ecd4f3b000c197841",9649,5,4,3,0,"dotplot",5,9,33.941,"12",2,12,0.05,1
"5d02b1ce6c69cf00162f5f1a",9650,1,4,0,3,"dotplot",5,16,13.47,"8",20,8,0.05,1
"5c4af67cdccaa800016b3192",9651,5,5,2,0,"dotplot",5,9,9.136,"12",51,12,0.05,2
"5c4af67cdccaa800016b3192",9653,6,4,1,1,"dotplot",5,5,7.447,"12",52,12,0.05,2
"5d8a4a5b57f2f50001906436",9654,2,5,0,1,"dotplot",5,25,10.274,"8",31,8,0.05,2
"5c4af67cdccaa800016b3192",9656,7,1,3,1,"dotplot",5,1,8.913,"12",53,12,0.05,2
"5d8a4a5b57f2f50001906436",9657,3,4,0,1,"dotplot",5,19,8.922,"8",32,8,0.05,2
"5d02b1ce6c69cf00162f5f1a",9658,5,3,0,0,"dotplot",5,23,24.582,"8",21,8,0.05,1
"5cdeaeb3557fbd00018a2c59",9660,3,4,0,1,"dotplot",5,4,17.37,"8",23,8,0.05,1
"5c4af67cdccaa800016b3192",9661,4,7,1,0,"dotplot",5,28,7.997,"12",54,12,0.05,2
"55a55bd7fdf99b790558627c",9662,2,5,1,0,"dotplot",5,11,5.823,"8",23,8,0.05,1
"5d8a4a5b57f2f50001906436",9663,1,4,0,3,"dotplot",5,13,7.848,"8",33,8,0.05,2
"5e52a82ecd4f3b000c197841",9665,3,9,0,0,"dotplot",5,29,34.845,"12",3,12,0.05,1
"55a55bd7fdf99b790558627c",9666,3,5,0,0,"dotplot",5,29,6.989,"8",24,8,0.05,1
"5c4af67cdccaa800016b3192",9667,9,3,0,0,"dotplot",5,24,7.435,"12",55,12,0.05,2
"5cdeaeb3557fbd00018a2c59",9668,3,4,0,1,"dotplot",5,19,7.924,"8",24,8,0.05,1
"5d02b1ce6c69cf00162f5f1a",9670,5,3,0,0,"dotplot",5,30,13.759,"8",22,8,0.05,1
"5d8a4a5b57f2f50001906436",9671,3,4,0,1,"dotplot",5,7,8.495,"8",34,8,0.05,2
"55a55bd7fdf99b790558627c",9672,1,4,0,3,"dotplot",5,16,4.726,"8",25,8,0.05,1
"5e52a82ecd4f3b000c197841",9673,6,5,1,0,"dotplot",5,18,9.494,"12",4,12,0.05,1
"5cdeaeb3557fbd00018a2c59",9674,1,5,0,2,"dotplot",5,3,6.981,"8",25,8,0.05,1
"55a55bd7fdf99b790558627c",9676,3,5,0,0,"dotplot",5,3,5.808,"8",26,8,0.05,1
"5d8a4a5b57f2f50001906436",9677,3,3,0,2,"dotplot",5,1,8.942,"8",35,8,0.05,2
"5c4af67cdccaa800016b3192",9678,7,2,1,2,"dotplot",5,20,11.062,"12",56,12,0.05,2
"55a55bd7fdf99b790558627c",9679,4,3,0,1,"dotplot",5,21,6.29,"8",27,8,0.05,1
"5d8a4a5b57f2f50001906436",9681,3,2,0,3,"dotplot",5,26,8.782,"8",36,8,0.05,2
"5e52a82ecd4f3b000c197841",9682,1,6,0,5,"dotplot",5,7,15.274,"12",5,12,0.05,1
"5c4af67cdccaa800016b3192",9683,6,5,0,1,"dotplot",5,16,8.489,"12",57,12,0.05,2
"5cdeaeb3557fbd00018a2c59",9684,5,3,0,0,"dotplot",5,18,12.485,"8",26,8,0.05,1
"5cdeaeb3557fbd00018a2c59",9685,1,4,0,3,"dotplot",5,2,5.997,"8",27,8,0.05,1
"5d8a4a5b57f2f50001906436",9687,3,1,0,4,"dotplot",5,20,7.891,"8",37,8,0.05,2
"5c4af67cdccaa800016b3192",9688,9,3,0,0,"dotplot",5,12,7.729,"12",58,12,0.05,2
"5d8a4a5b57f2f50001906436",9691,2,2,0,4,"dotplot",5,14,7.728,"8",38,8,0.05,2
"5c4af67cdccaa800016b3192",9692,3,7,1,1,"dotplot",5,8,8.034,"12",59,12,0.05,2
"5cdeaeb3557fbd00018a2c59",9693,5,2,0,1,"dotplot",5,17,10.457,"8",28,8,0.05,1
"55a55bd7fdf99b790558627c",9694,2,6,0,0,"dotplot",5,8,24.961,"8",28,8,0.05,1
"5c4af67cdccaa800016b3192",9695,6,3,1,2,"dotplot",5,4,8.264,"12",60,12,0.05,2
"5d8a4a5b57f2f50001906436",9696,2,6,0,0,"dotplot",5,8,8.449,"8",39,8,0.05,2
"5cdeaeb3557fbd00018a2c59",9697,3,3,0,2,"dotplot",5,1,7.676,"8",29,8,0.05,1
"55a55bd7fdf99b790558627c",9698,5,2,0,1,"dotplot",5,26,6.584,"8",29,8,0.05,1
"5d02b1ce6c69cf00162f5f1a",9699,5,3,0,0,"dotplot",5,6,18.914,"8",23,8,0.05,1
"5d8a4a5b57f2f50001906436",9700,1,4,0,3,"dotplot",5,2,5.245,"8",40,8,0.05,2
"5e52a82ecd4f3b000c197841",9701,4,3,1,4,"dotplot",5,27,30.539,"12",6,12,0.05,1
"5cdeaeb3557fbd00018a2c59",9703,1,4,0,3,"dotplot",5,16,6.173,"8",30,8,0.05,1
"55a55bd7fdf99b790558627c",9704,1,4,0,3,"dotplot",5,13,8.032,"8",30,8,0.05,1
"5d02b1ce6c69cf00162f5f1a",9705,1,4,0,3,"dotplot",5,13,8.161,"8",24,8,0.05,1
"5e52a82ecd4f3b000c197841",9706,2,5,0,5,"dotplot",5,16,7.172,"12",7,12,0.05,1
"5d8a4a5b57f2f50001906436",9707,3,3,0,2,"dotplot",5,27,8.38,"8",41,8,0.05,2
"5e52a82ecd4f3b000c197841",9709,4,5,0,3,"dotplot",5,5,6.997,"12",8,12,0.05,1
"5d8a4a5b57f2f50001906436",9710,2,3,0,3,"dotplot",5,21,6.418,"8",42,8,0.05,2
"5e52a82ecd4f3b000c197841",9711,3,6,0,3,"dotplot",5,25,5.728,"12",9,12,0.05,1
"5d02b1ce6c69cf00162f5f1a",9712,5,1,0,2,"dotplot",5,20,13.334,"8",25,8,0.05,1
"5d8a4a5b57f2f50001906436",9714,5,2,0,1,"dotplot",5,15,12.688,"8",43,8,0.05,2
"5e52a82ecd4f3b000c197841",9715,1,2,0,9,"dotplot",5,14,9.649,"12",10,12,0.05,1
"5d8a4a5b57f2f50001906436",9717,2,6,0,0,"dotplot",5,9,7.005,"8",44,8,0.05,2
"55a55bd7fdf99b790558627c",9718,6,5,1,0,"dotplot",5,18,13.076,"12",31,12,0.05,2
"5d02b1ce6c69cf00162f5f1a",9719,5,3,0,0,"dotplot",5,27,20.31,"8",26,8,0.05,1
"5cdeaeb3557fbd00018a2c59",9720,6,6,0,0,"dotplot",5,15,20.352,"12",31,12,0.05,2
"5e52a82ecd4f3b000c197841",9721,4,7,0,1,"dotplot",5,3,15.442,"12",11,12,0.05,1
"55a55bd7fdf99b790558627c",9722,4,5,0,3,"dotplot",5,5,6.826,"12",32,12,0.05,2
"5d8a4a5b57f2f50001906436",9723,3,5,0,0,"dotplot",5,3,12.991,"8",45,8,0.05,2
"5d02b1ce6c69cf00162f5f1a",9725,3,5,0,0,"dotplot",5,3,13.616,"8",27,8,0.05,1
"5d8a4a5b57f2f50001906436",9726,2,5,0,1,"dotplot",5,28,6.15,"8",46,8,0.05,2
"55a55bd7fdf99b790558627c",9727,7,5,0,0,"dotplot",5,23,8.966,"12",33,12,0.05,2
"5e52a82ecd4f3b000c197841",9728,5,5,0,2,"dotplot",5,23,10.546,"12",12,12,0.05,1
"5cdeaeb3557fbd00018a2c59",9729,6,6,0,0,"dotplot",5,30,14.182,"12",32,12,0.05,2
"5d8a4a5b57f2f50001906436",9731,3,2,0,3,"dotplot",5,22,7.477,"8",47,8,0.05,2
"55a55bd7fdf99b790558627c",9732,3,6,0,3,"dotplot",5,10,10.028,"12",34,12,0.05,2
"5d02b1ce6c69cf00162f5f1a",9733,2,3,0,3,"dotplot",5,10,12.015,"8",28,8,0.05,1
"5e52a82ecd4f3b000c197841",9734,5,3,0,4,"dotplot",5,12,10.266,"12",13,12,0.05,1
"5cdeaeb3557fbd00018a2c59",9735,7,2,0,3,"dotplot",5,14,11.421,"12",33,12,0.05,2
"5d8a4a5b57f2f50001906436",9737,2,4,0,2,"dotplot",5,16,6.845,"8",48,8,0.05,2
"5cdeaeb3557fbd00018a2c59",9739,3,9,0,0,"dotplot",5,29,9.182,"12",34,12,0.05,2
"5d8a4a5b57f2f50001906436",9740,2,3,0,3,"dotplot",5,10,7.954,"8",49,8,0.05,2
"55a55bd7fdf99b790558627c",9741,3,8,0,1,"dotplot",5,28,13.059,"12",35,12,0.05,2
"5e52a82ecd4f3b000c197841",9742,1,4,0,7,"dotplot",5,1,13.196,"12",14,12,0.05,1
"5cdeaeb3557fbd00018a2c59",9744,1,8,0,3,"dotplot",5,13,10.026,"12",35,12,0.05,2
"55a55bd7fdf99b790558627c",9745,6,6,0,0,"dotplot",5,15,10.314,"12",36,12,0.05,2
"5e52a82ecd4f3b000c197841",9746,3,5,0,4,"dotplot",5,21,11.038,"12",15,12,0.05,1
"5d02b1ce6c69cf00162f5f1a",9747,5,2,0,1,"dotplot",5,17,16.341,"8",29,8,0.05,1
