session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status
5e9daeefd8d8010c3a03a9d4,5a786f05eea3d300016deda2,APPROVED,2020-04-20 14:24:11.696000,2020-04-20 15:16:11.454000,3119.758,21,51,0,100,2020-05-11 15:42:35.542000,29ABE0A0,Spain,Spain,"Not in paid work (e.g. homemaker', 'retired or disabled)",Spanish,"English, Spanish",Spain,Male,Yes
5e9daeef831aa00b5816253e,5df21384feea89111e571831,APPROVED,2020-04-20 14:17:24.783000,2020-04-20 14:39:29.771000,1324.988,33,54,1,100,2020-05-11 15:42:36.589000,29ABE0A0,Spain,Spain,Full-Time,Spanish,"English, Spanish",Spain,Female,No
5e9daeefd8d8010c94ea2e61,5c13fb062b16ba0001c918fa,REJECTED,2020-04-20 14:17:21.778000,2020-04-20 14:29:14.517000,712.739,26,119,3,98,2020-04-20 18:54:18.240000,NOCODE,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"Italian, French, English, Ucrainian, Portuguese, Spanish, Russian",Portugal,Male,Yes
5e9daef2b8a8f30c1215523d,5dc1f283fc1cda15c5015611,REJECTED,2020-04-20 14:17:22.439000,2020-04-20 14:28:59.031000,696.592,20,54,3,96,2020-04-20 18:55:03.926000,NOCODE,Spain,Spain,Unemployed (and job seeking),Spanish,"Spanish, English",Spain,Male,Yes
5e9daf0a8662720b6dcac98a,59a959925ea0f30001281475,APPROVED,2020-04-20 14:17:48.734000,2020-04-20 14:54:04.795000,2176.061,30,276,1,100,2020-05-11 15:42:37.626000,29ABE0A0,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,DATA EXPIRED
5e9daf1acc1b580b721d6226,5e82107c99b9e6914167fcff,APPROVED,2020-04-20 14:19:01.602000,2020-04-20 15:25:06.527000,3964.925,29,8,0,100,2020-05-11 15:42:38.687000,29ABE0A0,Italy,Italy,Unemployed (and job seeking),Italian,"English, Italian, Spanish",Italy,Female,No
5e9daf3d74ce0b0b29320279,5a8357a917ef350001707c66,RETURNED,2020-04-20 14:19:05.913000,,1826753.577674,47,50,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5e9daf6a5597de0c0723fa5f,5e35fd729d32345ae1de3c02,APPROVED,2020-04-20 14:19:23.503000,2020-04-20 14:36:06.459000,1002.956,25,25,0,100,2020-05-11 15:42:39.795000,29ABE0A0,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,Yes
5e9dafed73ed8c0c84d2b877,5b06ebe96f73510001fdb40e,APPROVED,2020-04-20 14:25:49.085000,2020-04-20 15:02:18.054000,2188.969,31,279,3,100,2020-05-11 15:42:41.203000,29ABE0A0,Portugal,Portugal,Full-Time,Portuguese,Portuguese,Portugal,Male,No
5e9db0a139a7630c58872778,5e7dd515aa9da60009e412f2,APPROVED,2020-04-20 14:24:47.287000,2020-04-20 14:45:54.203000,1266.916,20,27,0,100,2020-05-11 15:42:42.298000,29ABE0A0,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,Yes
5e9db1764157fb0c3cf6ca8d,5e70d17c2a461402e1567b7b,APPROVED,2020-04-20 14:28:13.735000,2020-04-20 15:03:30.588000,2116.853,31,37,0,100,2020-05-11 15:42:43.367000,29ABE0A0,Australia,United Kingdom,Full-Time,English,English,Australia,Female,No
5e9db1ebb133cb0ba8d3c67d,5e3ec5ff2b6788000b3d7d4c,RETURNED,2020-04-20 14:30:06.253000,,1826093.337256,20,26,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5e9db2ae2161b50c3f277221,5ac5732d1667e40001d867f9,APPROVED,2020-04-20 14:33:23.960000,2020-04-20 14:57:02.032000,1418.072,59,321,0,100,2020-05-11 15:42:44.766000,29ABE0A0,Canada,Mexico,Full-Time,English,English,Canada,Female,No
5e9db2ae1bc5790c36b82aca,5cd6eba26834a6001746b667,APPROVED,2020-04-20 14:33:18.722000,2020-04-20 14:55:54.730000,1356.008,27,126,1,100,2020-05-11 15:42:45.854000,29ABE0A0,Poland,Poland,Full-Time,Polish,"Polish, English",Poland,Male,No
5e9db2f104606b0c5890ebda,5e676e7444dbe8000a3070c5,APPROVED,2020-04-20 14:34:29.181000,2020-04-20 14:50:34.939000,965.758,29,14,2,94,2020-05-11 15:42:47.320000,29ABE0A0,Poland,Germany,Full-Time,Polish,"German, Polish, English",Poland,Male,Yes
5e9db3a4d9f39c0ceb5f2c95,5dbc534dcc227d1f37845307,APPROVED,2020-04-20 14:37:42.473000,2020-04-20 15:27:08.080000,2965.607,21,35,0,100,2020-05-11 15:42:48.407000,29ABE0A0,Poland,Poland,Full-Time,Polish,"Czech, English, German, Italian, Polish, Portuguese, Russian",Poland,Male,Yes
