session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status
5eb9a7d1005b210be8fdde15,5dcfb0ffcc19200baabf0e8a,AWAITING REVIEW,2020-05-11 19:30:28.558000,2020-05-11 19:46:16.713000,948.155,53,235,1,100,,29ABE0A0,United States,United Kingdom,Full-Time,English,English,United States,Female,No
5eb9a7d2b0ccaa0d40417826,5c4f3a75f9bcae0001788577,AWAITING REVIEW,2020-05-11 19:30:31.849000,2020-05-11 19:54:21.871000,1430.022,23,84,1,100,,29ABE0A0,DATA EXPIRED,United Kingdom,DATA EXPIRED,DATA EXPIRED,"English, Chinese, Malay",DATA EXPIRED,Male,Yes
5eb9a7d291c3c00c2763d364,5ab552656db3e700011bea12,RETURNED,2020-05-11 19:30:29.259000,,68610.374844,23,216,7,96,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5eb9a7d247beca0c99c90804,5eb3629472398915cb013c43,AWAITING REVIEW,2020-05-11 19:30:37.904000,2020-05-11 19:59:10.219000,1712.315,32,16,0,100,,29ABE0A0,United States,United States,Part-Time,English,English,United States,Female,Yes
5eb9a7d39d0e750c7afe71fb,5ea343dd9b066613c3804f6e,AWAITING REVIEW,2020-05-11 19:30:40.951000,2020-05-11 19:55:23.822000,1482.871,29,7,0,100,,29ABE0A0,Croatia,United Kingdom,Full-Time,Croatian,"Croatian, English",Croatia,Female,No
5eb9a7d3a211f60c740f976d,55c33cbafdf99b2358302726,AWAITING REVIEW,2020-05-11 19:30:27.600000,2020-05-11 19:47:51.846000,1044.246,19,127,0,100,,29ABE0A0,Sweden,Sweden,Full-Time,Swedish,English,Sweden,Male,Yes
5eb9a7d3291d640c5a7e0c26,5e49b01315670b41f977a261,AWAITING REVIEW,2020-05-11 19:30:27.677000,2020-05-11 20:24:11.138000,3223.461,29,41,1,99,,29ABE0A0,Estonia,Estonia,Full-Time,Estonian,"English, Estonian",Estonia,Male,Yes
5eb9a7d4787af10c6cb3d441,5dd6e561bd95ad000d495788,AWAITING REVIEW,2020-05-11 19:30:28.161000,2020-05-11 19:51:34.067000,1265.906,23,17,0,100,,29ABE0A0,Mexico,Mexico,Part-Time,Spanish,"English, Portuguese, Spanish",Mexico,Male,Yes
5eb9a7d4aae3cc0be780c19c,5d76dd06714f6e0019c1e1c4,AWAITING REVIEW,2020-05-11 19:30:41.867000,2020-05-11 19:45:15.861000,873.994,29,48,1,100,,29ABE0A0,Spain,Spain,Full-Time,Spanish,"Spanish, English",Spain,Male,No
5eb9a7d5fff6770c4b32de86,5e79e7ffa967330176429ca4,AWAITING REVIEW,2020-05-11 19:30:30.907000,2020-05-11 20:00:47.700000,1816.793,37,60,1,100,,29ABE0A0,United States,United States,Part-Time,English,English,United States,Female,No
5eb9a7d5a26a010c4a61f482,59a3aa40bfd73c00010ea452,RETURNED,2020-05-11 19:30:35.804000,,68604.020996,38,479,7,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
