"session_id","participant_id","status","started_datetime","completed_date_time","time_taken","age","num_approvals","num_rejections","prolific_score","reviewed_at_datetime","entered_code","Country of Birth","Current Country of Residence","Employment Status","First Language","Nationality","Sex","Student Status"
"5ebad1aa703b37062c43c189","17271107","RETURNED",2020-05-12 16:41:18,NA,"975448.521865",22,23,0,100,NA,NA,"CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED"
"5ebad1abd131ca05be8bf735","93a29fbb","RETURNED",2020-05-12 16:41:58,NA,"975408.627945",33,122,2,99,NA,NA,"CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED"
"5ebad1adf35d4605e457da66","f76c8786","RETURNED",2020-05-12 16:41:20,NA,"975446.419998",40,98,3,98,NA,NA,"CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED"
"5ebad1aee7d9a8065149de8a","c728c820","RETURNED",2020-05-12 16:41:21,NA,"975445.236037",40,10,0,100,NA,NA,"CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED"
"5ebad1b07f7d4605432bd156","2fcdcc3a","RETURNED",2020-05-12 16:43:48,NA,"975298.607073",32,242,0,100,NA,NA,"CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED"
"5ebad1b3fa827c060391e3bf","560aa75f","AWAITING REVIEW",2020-05-12 16:41:32,2020-05-12 17:11:14,"1782.204",32,12,0,100,NA,"29ABE0A0","Canada","Canada","Unemployed (and job seeking)","English","Canada","Female","No"
"5ebad1b33576b504a29c8dba","29a16d19","AWAITING REVIEW",2020-05-12 16:41:25,2020-05-12 17:12:59,"1893.265",33,22,1,99,NA,"29ABE0A0","United Kingdom","United Kingdom","Full-Time","English","United Kingdom","Female","No"
"5ebad1b45c1590062371334c","339cf384","AWAITING REVIEW",2020-05-12 16:41:28,2020-05-12 16:56:51,"923.76",20,9,0,100,NA,"29ABE0A0","United Kingdom","United Kingdom","Full-Time","English","United Kingdom","Female","No"
"5ebad1b734c5ff061a011c41","c0880622","REJECTED",2020-05-12 16:41:32,2020-05-12 16:50:44,"552.027",25,5,1,96,2020-05-12 17:59:19,"NOCODE","United Kingdom","United Kingdom","Unemployed (and job seeking)","English","United Kingdom","Female","No"
"5ebad1bc6b4d9904ab58d4b1","35ae7423","REJECTED",2020-05-12 16:41:32,2020-05-12 16:53:18,"705.811",36,43,2,97,2020-05-12 18:02:31,"NOCODE","Canada","Canada","Part-Time","English","Canada","Male","No"
"5ebad1c094238205773e9a41","971edd7c","AWAITING REVIEW",2020-05-12 16:41:39,2020-05-12 16:59:07,"1047.286",21,34,1,99,NA,"29ABE0A0","United States","United States","Part-Time","English","United States","Female","Yes"
"5ebad1c0b6988005c46cb60b","33c246e1","RETURNED",2020-05-12 16:41:39,NA,"975427.814338",47,46,0,100,NA,NA,"CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED"
"5ebad1c4f35d4605e457da67","807a2eef","AWAITING REVIEW",2020-05-12 16:41:44,2020-05-12 17:01:19,"1175.173",38,106,1,100,NA,"NOCODE","United Kingdom","United Kingdom","Full-Time","English","United Kingdom","Male","No"
"5ebad1c69cc4d90621b12f7a","c2c121fd","AWAITING REVIEW",2020-05-12 16:41:42,2020-05-12 17:03:42,"1320.186",20,19,0,100,NA,"29ABE0A0","Poland","United Kingdom","Other","English","United Kingdom","Male","Yes"
"5ebad1c66a99d1060285c4ae","bb615f89","AWAITING REVIEW",2020-05-12 16:42:25,2020-05-12 17:02:20,"1195.493",22,2,0,100,NA,"29ABE0A0","South Africa","United Kingdom","Part-Time","English","United Kingdom","Female","No"
"5ebad1c61a7d64049bff1ff2","4185a2f6","RETURNED",2020-05-12 16:41:42,NA,"975424.808846",21,73,0,100,NA,NA,"CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED"
"5ebad1c695baab05d410dc42","8906a22f","AWAITING REVIEW",2020-05-12 16:41:59,2020-05-12 16:58:09,"970.171",25,175,0,100,NA,"29ABE0A0","Canada","Canada","Full-Time","English","Canada","Male","No"
"5ebad1c6be3dfa058a6aa18e","e840fbe2","RETURNED",2020-05-12 16:41:47,NA,"975419.767086",22,18,0,100,NA,NA,"CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED"
"5ebad1c6e651d9058fa41ccd","492f3914","AWAITING REVIEW",2020-05-12 16:41:50,2020-05-12 17:10:07,"1696.408",29,42,0,100,NA,"29ABE0A0","United Kingdom","United Kingdom","Not in paid work (e.g. homemaker', 'retired or disabled)","English","United Kingdom","Female","No"
"5ebad1c87e02a0056ec3a837","6bdd80b5","AWAITING REVIEW",2020-05-12 16:41:46,2020-05-12 16:57:53,"966.138",28,41,0,100,NA,"29ABE0A0","United Kingdom","United Kingdom","Part-Time","English","United Kingdom","Female","No"
